St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  656 1529 2211]
40,50,20,Mode,40,[   0  400 1908 2211]
40,50,20,Median,40,[   0  400 1908 2211]
40,50,20,Mode,40,[   0  400 1908 2211]
40,50,20,Median,40,[   0  400 1033 1298 1908 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1908 2211]
40,50,20,Median,40,[   0  400 1029 1473 1908 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1473 1908 2211]
40,50,20,Median,40,[   0  400 1029 1473 1908 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1473 1908 2211]
40,50,20,Median,40,[   0  400 1029 1473 1908 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1473 1908 2211]
40,50,20,Median,40,[   0  400 1029 1473 1908 1993 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1473 1908 1993 2211]
40,50,20,Median,40,[   0  400 1076 1244 1473 1908 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1473 1908 2134 2211]
40,50,20,Median,40,[   0  400 1076 1244 1654 2211]
40,50,20,Mode,40,[   0  400 1076 1317 1654 2211]
