,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 73.1)","(73.9, 177.1)","(177.9, 284.3)","(285.1, 327.5)","(328.3, 505.1)","(505.9, 626.7)","(627.5, 713.9)","(714.7, 840.3)","(841.1, 938.7)"
"Time length, sec",63.199999999999996,103.19999999999999,106.4,42.39999999999998,176.8,120.80000000000007,86.39999999999998,125.59999999999991,97.60000000000002
Number of epochs,73,113,119,47,200,137,102,141,114
