,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 151.5)","(153.1, 280.3)","(281.1, 321.9)","(322.7, 377.9)","(378.7, 521.1)","(521.9, 668.3)","(669.1, 779.5)","(781.9, 823.5)","(824.3, 938.7)"
"Time length, sec",141.6,127.20000000000002,40.799999999999955,55.19999999999999,142.40000000000003,146.39999999999998,110.39999999999998,41.60000000000002,114.40000000000009
Number of epochs,161,139,45,62,163,166,130,48,132
