,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,40,35,10,3,Mode,"[0, 239, 682, 1046]",64735.31034067832,16.690009637520028,0.10394716114750958,295.8557394227685,4.282054419153996,0.2042039050610178,270.7684267511324,3.4538974818073367,0.6131396616660552,0.3945205891792222,0.5708456658686119
1,0,35,10,4,Mode,"[0, 277, 682, 795, 1046]",56399.49445003984,19.999948743640783,0.08122914716389608,247.07354396487136,6.598313970994444,0.24589773192414655,243.86662687161538,1.4419171194914495,0.7428061356794734,0.568233803689707,0.6907522650093499
2,0,50,10,5,Mode,"[0, 277, 556, 682, 795, 1046]",45626.594234112315,21.939211267789936,0.08107163721341014,252.4714884742937,2.616059170567188,0.3237273500542577,263.7982722472239,1.1576120882954348,0.8187467991410967,0.7117970825815918,0.7809596756918495
3,60,40,10,6,Median,"[0, 277, 554, 682, 842, 976, 1046]",41186.31667050745,21.31652558614402,0.06822159129833813,229.80348785853465,3.8741184552987593,0.31629507724592665,234.22128572558182,1.144928704238574,0.8603807925030399,0.7789572880041415,0.8263398070167776
4,40,40,10,7,Median,"[0, 52, 277, 554, 682, 842, 976, 1046]",32596.734039748906,19.7030481220698,0.017880760441832,205.55641320852263,3.7231387068954365,0.28139215328202305,189.1598932540926,1.2977632799793246,0.8729697649841073,0.8060810849625749,0.8413588207335663
5,0,35,15,8,Median,"[0, 43, 205, 277, 554, 682, 842, 976, 1046]",21819.671682280332,17.9553359239852,0.02540210229846453,195.4452924830827,3.4178471846322003,0.25189099337908194,135.20746755594573,1.3826640257786447,0.8528651893651352,0.7300154446454634,0.7717733705389255
6,60,50,20,9,Median,"[0, 198, 277, 335, 556, 682, 795, 855, 976, 1046]",15153.900349131542,15.847132450377831,0.029891447891337127,176.50227273756596,3.69406190215768,0.23452876286172486,105.50105249206067,1.6443687737339654,0.8449523491133045,0.6849954088386504,0.7294437781848748
7,0,50,10,10,Median,"[0, 43, 186, 265, 335, 554, 682, 795, 855, 976, 1046]",13939.032724180757,15.401681556369997,0.020712865285265912,164.24508521775581,3.5339963389708933,0.22183640672532745,96.35377185631188,1.6947896448909034,0.8495201063021346,0.6954935143129957,0.7384607225610328
8,20,45,20,11,Median,"[0, 43, 198, 274, 335, 486, 556, 682, 795, 855, 976, 1046]",11124.794857252042,14.318516723254234,0.011521475705669347,155.92440565136192,3.394362901730358,0.20362423698993806,79.32671928212184,1.7894855094733852,0.8837136150589816,0.7682153710833093,0.80697159301694
9,0,45,20,12,Median,"[0, 43, 198, 263, 277, 342, 486, 556, 682, 795, 855, 976, 1046]",9817.324979095747,13.763736154124238,0.006803262002369237,143.38277670345553,3.3695407465089144,0.1968343079031948,70.51326979830054,1.895115336033934,0.8779126171348917,0.7559651374150662,0.7973518826788927
10,20,50,20,13,Mode,"[0, 43, 186, 205, 263, 277, 335, 486, 556, 682, 795, 856, 976, 1046]",8521.532253787906,13.396769912420686,-0.0004179444595326222,133.4124406320835,3.380645930963641,0.1947369511602122,62.57201563172074,1.9519443599500927,0.8709101791180607,0.7436269063200116,0.7877702680462718
11,40,40,20,14,Median,"[0, 52, 186, 205, 239, 263, 277, 342, 486, 556, 682, 795, 856, 976, 1046]",7814.2421548983075,12.868136921650743,-0.01364335067061389,123.68720557416707,3.355506159513458,0.18265737978569327,57.577414491620296,1.9919261751379578,0.8530634797721236,0.7141042766265182,0.7635812188375137
12,0,35,20,15,Median,"[0, 43, 79, 186, 205, 239, 263, 277, 342, 486, 558, 682, 795, 856, 976, 1046]",7127.208978333153,12.270402744669571,-0.017064889878888823,116.14476428636175,3.6058293427647854,0.17172428642668539,53.00030809982131,2.2114710721887354,0.8495589820775903,0.6910779489777541,0.7465792131095484
13,20,40,20,16,Median,"[0, 43, 55, 79, 186, 205, 239, 263, 277, 342, 486, 556, 682, 795, 856, 976, 1046]",6637.759498117243,12.299375715714552,-0.02203840345196867,109.28974223307807,3.418875714548947,0.172175111883107,49.42010692280379,2.1200794767933666,0.8421788376391888,0.6850488474977187,0.7413015251040467
