,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,50,20,9,Median,"[0, 198, 277, 335, 556, 682, 795, 855, 976, 1046]",15153.900349131542,15.847132450377831,0.029891447891337127,176.50227273756596,3.69406190215768,0.23452876286172486,105.50105249206067,1.6443687737339654,0.8449523491133045,0.6849954088386504,0.7294437781848748
