Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-31,1591.3898305084747,1.188688044873673,0.17905337054350337,0.39996821787055176,0.21933150251372024,3179.237288135593,2272.415254237288,906.8220338983051
channel-27,1582.093220338983,1.2044102003796129,0.1817180022971575,0.24717291257673912,0.1261274613181909,3140.008474576271,3080.7033898305085,59.30508474576271
channel-29,1562.0593220338983,1.3209398619354495,0.20146775202498224,0.25390685319171746,0.1302351168333902,2960.9322033898306,2999.4322033898306,-38.5
channel-33,1574.4915254237287,1.3333497202493931,0.20357100704680092,0.4478950534929359,0.24856652876750754,2990.3898305084745,2189.2542372881358,801.1355932203389
channel-16,1493.915254237288,1.381122273566719,0.21166762347286222,0.17043179745527837,0.07931593107243062,2858.313559322034,3534.0593220338983,-675.7457627118644
channel-23,1536.1440677966102,1.579801591724496,0.2453403103864064,0.34347137999381094,0.18486883630316275,2577.5593220338983,2493.35593220339,84.20338983050847
channel-28,1557.322033898305,1.5805597185895126,0.24546879969673402,0.2282843848372842,0.114605594764989,2576.7881355932204,3161.8728813559323,-585.0847457627119
channel-32,1448.0,1.6073431243995542,0.2500081208836717,0.31638381084455364,0.16834561324981437,2526.237288135593,2532.8389830508477,-6.601694915254237
channel-11,1451.3305084745762,1.6242703201275057,0.2528769859842604,0.1332361225843833,0.05662683597035221,2563.35593220339,3737.5677966101694,-1174.2118644067796
channel-20,1520.2033898305085,1.659480633002598,0.2588445212695857,0.3207824134104002,0.17102872929164298,2426.0508474576272,2704.7203389830506,-278.6694915254237
channel-30,1409.4322033898304,1.6886311879398046,0.26378503303929657,0.4961866204853777,0.2780240385431202,2453.262711864407,1846.6440677966102,606.6186440677966
channel-26,1512.7711864406779,1.6889715410283197,0.26384271696480976,0.3407837256119622,0.18322938639176994,2453.0169491525426,2518.0169491525426,-65.0
channel-24,1539.8305084745762,1.6994512901588623,0.2656188520687415,0.25940831464498654,0.13359096889271962,2375.177966101695,2927.728813559322,-552.5508474576271
channel-17,1561.2627118644068,1.7424568773674725,0.2729075506964399,0.5110979004436811,0.2871198124534464,2537.5677966101694,1964.9745762711864,572.5932203389831
channel-21,1509.6101694915253,1.806848579497921,0.2838208236318087,0.3818672854556259,0.20829006346404444,2236.2457627118642,2407.9491525423728,-171.70338983050848
channel-19,1509.3135593220338,1.8728669653424808,0.2950097911483775,0.33677635109577136,0.1807849166564286,2107.5423728813557,2456.398305084746,-348.85593220338984
channel-18,1502.364406779661,1.9038946334302311,0.3002684409306689,0.40162433542437537,0.22034172235270286,2091.415254237288,2265.0677966101694,-173.65254237288136
channel-14,1532.2457627118645,1.968668050766042,0.3112464079505528,0.434740029398922,0.2405420583478899,2069.4406779661017,2097.2796610169494,-27.838983050847457
channel-4,1526.2457627118645,1.9906509275937987,0.31497212301613514,0.5559876696234635,0.3145022499429028,2169.4661016949153,1690.9237288135594,478.54237288135596
channel-8,1528.542372881356,1.9945700312505834,0.3156363428838107,0.43550116536358124,0.24100634583152092,2031.9830508474577,2065.8389830508477,-33.855932203389834
channel-15,1526.9322033898304,2.0601058230512503,0.32674351910827626,0.47567983120442897,0.2655150440471553,1869.8898305084747,1973.957627118644,-104.0677966101695
channel-22,1545.5762711864406,2.078008553160224,0.329777720309724,0.39912023977416655,0.21881424195210536,1800.9237288135594,2218.491525423729,-417.56779661016947
channel-9,1505.7118644067796,2.123172861660193,0.33743228462918906,0.5210159846166251,0.29316977271929523,1735.1186440677966,1696.7457627118645,38.3728813559322
channel-6,1595.6271186440679,2.2027851821351367,0.350925187497341,0.693646149104868,0.3984729358735152,1824.3813559322034,1277.906779661017,546.4745762711865
channel-25,1536.0254237288136,2.2111580899818004,0.35234424966793276,0.2521647698109526,0.1291724584560622,1897.6949152542372,2951.3389830508477,-1053.6440677966102
channel-5,1490.2881355932204,2.2368181019224673,0.35669317514385834,0.2741991637028213,0.14261328081684857,1821.3559322033898,2781.2118644067796,-959.8559322033898
overall,1455.25625,2.3431522423990545,0.3747149614761706,0.7527650117305195,0.43453501838971914,1644.625,904.01875,740.60625
channel-13,1518.915254237288,2.352958801668662,0.37637700261385143,0.5116973366318744,0.28748546423228233,1503.5338983050847,1783.3135593220338,-279.77966101694915
channel-2,1559.8474576271187,2.6805601276133175,0.43189972628374096,0.7623876896903999,0.44040478298267843,1617.2118644067796,1087.7711864406779,529.4406779661017
channel-7,1524.3813559322034,2.7546111324588636,0.44445008293343147,0.6696591896835783,0.38384106253317685,1310.8474576271187,1201.7288135593221,109.11864406779661
channel-10,1446.1610169491526,2.8302951139862427,0.45727720071283745,0.8679516735585308,0.5047980565998874,1364.6610169491526,833.0169491525423,531.6440677966102
channel-1,1588.7203389830509,2.8435638701964225,0.45952602398110903,0.8991510726737503,0.5238294664643397,1200.2288135593221,733.1016949152543,467.1271186440678
channel-0,1562.4830508474577,2.9095591835085735,0.4707110811049541,0.8266831124768969,0.47962453009829403,1388.9661016949153,850.271186440678,538.6949152542373
channel-12,1471.0169491525423,2.927879985234751,0.4738161381700322,0.5698422463886084,0.32295344247844654,968.4406779661017,1651.1949152542372,-682.7542372881356
channel-3,1568.2203389830509,3.2083658931196886,0.5213536184042373,0.9930674316236201,0.5811177723561062,912.9067796610169,557.271186440678,355.635593220339
