Feature,IV,IVs
channel-0 silhouette-2 dim-1 norm-2,0.3709154174856477,"[1.0265748245362696, 0.1584209904438113, 0.4891988236122877, 0.13526661528549935, 0.3045699242169668, 0.3607466385817072, 0.2672739382342711, 0.22527158497436825]"
channel-0 silhouette-2 dim-2 max,0.5452737750678673,"[0.41398819643654955, 0.08186990870220433, 0.9845588486702603, 0.09942814410104384, 0.6017306003847525, 0.760609357542416, 0.4659269137449052, 0.9540782309608071]"
channel-0 silhouette-2 dim-2 mean,0.627377133954026,"[0.34779406070798974, 0.09743866230353547, 1.2815522862224817, 0.11049278452818581, 0.6798214062665395, 0.9795091097215998, 0.5420938745126993, 0.9803148873691755]"
channel-0 silhouette-2 dim-2 std,0.599410675451917,"[0.4132861950656176, 0.09052087717671173, 1.0376917617840329, 0.07824620375734478, 0.618521441652211, 0.8203224155839133, 0.7825566603946111, 0.9541398482008929]"
channel-0 silhouette-2 dim-2 sum,0.627377133954026,"[0.34779406070798974, 0.09743866230353547, 1.2815522862224817, 0.11049278452818581, 0.6798214062665395, 0.9795091097215998, 0.5420938745126993, 0.9803148873691755]"
channel-0 silhouette-2 dim-2 norm-1,0.627377133954026,"[0.34779406070798974, 0.09743866230353547, 1.2815522862224817, 0.11049278452818581, 0.6798214062665395, 0.9795091097215998, 0.5420938745126993, 0.9803148873691755]"
channel-0 silhouette-2 dim-2 norm-2,0.6017633895286446,"[0.4132861950656176, 0.09113711269668584, 1.05589723887788, 0.07824620375734478, 0.618521441652211, 0.8203224155839133, 0.7825566603946111, 0.9541398482008929]"
channel-0 entropy dim-1,1.0225173790195463,"[0.2340851309715129, 0.10548178662531804, 2.6331017400066963, 0.05608894539221707, 1.033792538478572, 1.3029747955909652, 1.1915262493694256, 1.6230878457216626]"
channel-0 entropy dim-2,0.6148222520968635,"[0.32315230578237264, 0.051339076970604726, 1.1989316596536457, 0.06357223044162832, 0.7613113801803671, 1.0074294461793227, 0.5986848758446228, 0.9141570417223441]"
channel-0 amplitude-bottleneck dim-1,0.49461520786569796,"[0.9522149195736118, 0.21886447675986423, 0.821900060131056, 0.1485468017498935, 0.4123119818112814, 0.6901048509669983, 0.2913789682023522, 0.42159960373052613]"
channel-0 amplitude-bottleneck dim-2,0.9339395527097998,"[0.18562627638895918, 0.14639228452315017, 2.114701781230636, 0.09718762733543002, 1.1472468304514136, 1.4450962207495102, 0.9458238657632191, 1.3894415352360796]"
channel-0 amplitude-bottleneck norm-1,0.6594193572995093,"[0.7389934923527737, 0.2588487394214585, 1.4082318284497253, 0.13566853746333768, 0.5495186571010717, 0.94715087589929, 0.49035707223655, 0.7465856554718673]"
channel-0 amplitude-bottleneck norm-2,0.5345037413810176,"[0.8400869936086726, 0.234654784341701, 0.9787063839893728, 0.13953883668853842, 0.45206856831948833, 0.8043484169216738, 0.22329088875390174, 0.6033350584247928]"
channel-0 amplitude-wasserstein-1 dim-1,1.4042830031337972,"[0.6156068501917911, 0.4834831292913249, 3.5116757548857054, 0.15527115974087996, 1.332824950315465, 1.7020483545832141, 1.4750045813000867, 1.9583492447619109]"
channel-0 amplitude-wasserstein-1 dim-2,1.0188065053289361,"[0.15459369203941434, 0.1001017398434625, 2.65578457012876, 0.06932953533723611, 1.0939915110266076, 1.5102249121964142, 1.0898877595934187, 1.4765383224661761]"
channel-0 amplitude-wasserstein-1 norm-1,1.3997538835171361,"[0.6681240883681786, 0.44945374288564344, 3.4841792418612973, 0.13983443877647456, 1.3426318979496943, 1.679847802531657, 1.4676020862755843, 1.96635776948856]"
channel-0 amplitude-wasserstein-1 norm-2,1.3983779686587576,"[0.6156068501917911, 0.4787645128942461, 3.5047600544236444, 0.1585635506613502, 1.3499592720271285, 1.7079324493303067, 1.409559617254135, 1.9618774424874594]"
channel-0 amplitude-wasserstein-2 dim-1,1.1093487270619282,"[0.6939985037394049, 0.39275191366063394, 2.6845064909299854, 0.19265507269284987, 1.0627396384652743, 1.3205500752666204, 0.9816400572615201, 1.5459480644791375]"
channel-0 amplitude-wasserstein-2 dim-2,1.0686609776295446,"[0.11233787418035325, 0.13842937557854793, 2.710732183519095, 0.07455826496716335, 1.2916715942279964, 1.508406565636835, 1.2095675289581265, 1.5035844339682387]"
channel-0 amplitude-wasserstein-2 norm-1,1.2410995210926485,"[0.7294727058821648, 0.38255326876691553, 2.8975769954678334, 0.2871934954476876, 1.1917037493846268, 1.4668707481836314, 1.289751264315282, 1.6836739412930466]"
channel-0 amplitude-wasserstein-2 norm-2,1.133973802150693,"[0.6897058010085668, 0.4081110193374202, 2.717780490068902, 0.1999575293582045, 1.1072287697561967, 1.3481962331992194, 1.0035347992686656, 1.5972757752083695]"
channel-0 amplitude-landscape-1-1 dim-1,0.7411866208221602,"[0.7175943452206377, 0.2977921370636012, 1.57931940105551, 0.12133798300238909, 0.7564299262148263, 1.0020450381458548, 0.44074776666669874, 1.0142263692077647]"
channel-0 amplitude-landscape-1-1 dim-2,0.8624403229432422,"[0.4479128975011276, 0.10007667780009233, 2.0357800272492623, 0.06380976565862753, 1.0119088078998622, 1.4161501492475728, 0.5549405082701842, 1.2689437499192093]"
channel-0 amplitude-landscape-1-1 norm-1,0.7989679620327396,"[0.6633781270835705, 0.2996080931387733, 1.7794133136779413, 0.12274246288820356, 0.8484666674118445, 0.9844301626119542, 0.5670777069492993, 1.1266271625003297]"
channel-0 amplitude-landscape-1-1 norm-2,0.7462622538715111,"[0.72493291462994, 0.29725122779211294, 1.5884996042943071, 0.10889724112362148, 0.7581717424949475, 1.004795907767737, 0.4609516341442467, 1.026597758725176]"
channel-0 amplitude-landscape-1-2 dim-1,0.8275283614001764,"[0.6661040782523681, 0.31409275666152187, 1.8577038083924933, 0.12101682535385062, 0.8026522242669072, 1.0484635252835188, 0.6435832962587328, 1.1666103767320186]"
channel-0 amplitude-landscape-1-2 dim-2,0.8456719082727729,"[0.3006417681654053, 0.09236052647450643, 2.171164846906061, 0.11400355325959591, 1.03113412388722, 1.1820988868182447, 0.5747228828529479, 1.2992486778182026]"
channel-0 amplitude-landscape-1-2 norm-1,0.8951079869976606,"[0.6888605754674174, 0.30804629071386497, 2.055712336190238, 0.11423286428138352, 0.9201484898218758, 1.1407755604611152, 0.6233768408582465, 1.3097109381871432]"
channel-0 amplitude-landscape-1-2 norm-2,0.8410875154984525,"[0.6825312350316759, 0.3132175197727303, 1.8798963287366157, 0.13602769336169507, 0.799811244144403, 1.04691674885244, 0.6403628663594686, 1.2299364877285914]"
channel-0 amplitude-landscape-2-1 dim-1,0.6468099923824497,"[0.714257513786932, 0.2780137874673058, 1.2810596866259196, 0.11688977654286271, 0.7343035250709953, 0.8269933745140791, 0.444480651511764, 0.7784816235397395]"
channel-0 amplitude-landscape-2-1 dim-2,0.7965227606971617,"[0.27823665790382085, 0.10766135776136986, 1.9209446514730697, 0.08879537188848324, 0.9851770828844161, 1.2065592370074523, 0.5764029068961102, 1.208404819762571]"
channel-0 amplitude-landscape-2-1 norm-1,0.752850187626079,"[0.7038644605904694, 0.27191787865862355, 1.5686658449269397, 0.10649108819427297, 0.8010975134175393, 0.9797358230686896, 0.5306976465990749, 1.0603312455530227]"
channel-0 amplitude-landscape-2-1 norm-2,0.6569786739115027,"[0.6977100866819905, 0.2796880044078191, 1.2942349406057696, 0.15063713837267412, 0.7446559324126729, 0.8048966254143871, 0.4277083122332419, 0.8562983511634661]"
channel-0 amplitude-landscape-2-2 dim-1,0.6967831063838021,"[0.6879086118411439, 0.28377238481062744, 1.513652338924944, 0.11261341161856511, 0.7989049468173524, 0.8066048131438106, 0.48829108746931194, 0.8825172564446613]"
channel-0 amplitude-landscape-2-2 dim-2,0.7899850189981694,"[0.23963617587696245, 0.095811082234097, 1.8984255498143263, 0.118757162306916, 1.002330737490059, 1.2415274245995949, 0.5509598651273728, 1.1724321545360266]"
channel-0 amplitude-landscape-2-2 norm-1,0.7960685255598405,"[0.7129456607814451, 0.3341549868807732, 1.683875778489516, 0.1311165561814055, 0.8765801781474536, 0.992623760212603, 0.5182590331932267, 1.1189922505923011]"
channel-0 amplitude-landscape-2-2 norm-2,0.7087705733950147,"[0.6879086118411439, 0.2760831915880487, 1.5238759324966353, 0.1037845299636732, 0.7867820119036406, 0.8709802336602763, 0.48861895733163957, 0.9321311183750596]"
channel-0 amplitude-silhouette-1-1 dim-1,0.5125774455202097,"[0.8664164340182621, 0.20993941926106863, 0.8766147160218813, 0.16712703907797272, 0.4921345692618607, 0.6565596540107115, 0.3405703279039087, 0.49125740460601225]"
channel-0 amplitude-silhouette-1-1 dim-2,0.6573441625017934,"[0.3050494244874926, 0.11002871674946194, 1.4489112950989327, 0.12765003454199192, 0.77880807849264, 0.9771657640299634, 0.4623816179111471, 1.0487583687027175]"
channel-0 amplitude-silhouette-1-1 norm-1,0.5747964357248303,"[0.8778465404703364, 0.21065257773022536, 0.9496538843928419, 0.18398819862047677, 0.5547535008144575, 0.7769927784069443, 0.3812761993010416, 0.6632078060623184]"
channel-0 amplitude-silhouette-1-1 norm-2,0.5290742407640373,"[0.8921367847940271, 0.20469935274066847, 0.9099111596045973, 0.19061405052487482, 0.4966730600201228, 0.6369603097421213, 0.36479999525585605, 0.5367992134300308]"
channel-0 amplitude-silhouette-1-2 dim-1,0.4245066346808374,"[0.9298012796884163, 0.19202573108364956, 0.6339153144459997, 0.1811910180578159, 0.338474682149508, 0.5281707987130402, 0.2464018728080329, 0.3460723805002368]"
channel-0 amplitude-silhouette-1-2 dim-2,0.627377133954026,"[0.34779406070798974, 0.09743866230353547, 1.2815522862224817, 0.11049278452818581, 0.6798214062665395, 0.9795091097215998, 0.5420938745126993, 0.9803148873691755]"
channel-0 amplitude-silhouette-1-2 norm-1,0.4940695298296809,"[1.0016223226995078, 0.19865034381383814, 0.7388383876894623, 0.16880935612804243, 0.3780922148136938, 0.6367577159933027, 0.3301252110858558, 0.49966068641374417]"
channel-0 amplitude-silhouette-1-2 norm-2,0.4570146402940942,"[0.9747661323526492, 0.17886697586893047, 0.6728648374873449, 0.18773126417897654, 0.3047220111960287, 0.5526184060271933, 0.40804037756883854, 0.3765071176727922]"
channel-0 amplitude-silhouette-2-1 dim-1,0.43829785320708964,"[0.9083776975276567, 0.17266798539904046, 0.6680817197815702, 0.09831054066242573, 0.3705034682402605, 0.669456005697007, 0.2846086094661611, 0.3343767988825953]"
channel-0 amplitude-silhouette-2-1 dim-2,0.5756602554071535,"[0.3350643673132423, 0.09876767212598384, 1.1296269228667488, 0.10189551863697865, 0.7337440927229751, 0.769003463011003, 0.4793675033233973, 0.9578125032568985]"
channel-0 amplitude-silhouette-2-1 norm-1,0.47339253341261023,"[0.8844717601491017, 0.15401910045305206, 0.7693372349859331, 0.15397872143162308, 0.38035034458552874, 0.654908957732583, 0.2841676028736742, 0.5059065450893858]"
channel-0 amplitude-silhouette-2-1 norm-2,0.44536972274413716,"[0.9070691739491807, 0.14956466295457313, 0.7105315064447189, 0.1411073573201365, 0.3763430604273997, 0.6154029213597199, 0.2594904737065777, 0.40344862579079105]"
channel-0 amplitude-silhouette-2-2 dim-1,0.3709154174856477,"[1.0265748245362696, 0.1584209904438113, 0.4891988236122877, 0.13526661528549935, 0.3045699242169668, 0.3607466385817072, 0.2672739382342711, 0.22527158497436825]"
channel-0 amplitude-silhouette-2-2 dim-2,0.6017633895286446,"[0.4132861950656176, 0.09113711269668584, 1.05589723887788, 0.07824620375734478, 0.618521441652211, 0.8203224155839133, 0.7825566603946111, 0.9541398482008929]"
channel-0 amplitude-silhouette-2-2 norm-1,0.42104947546824634,"[1.100992856402595, 0.14333615520648452, 0.5788883338630397, 0.17072434985406898, 0.32809613870613064, 0.5331557407363064, 0.16951133549030795, 0.34369089348703774]"
channel-0 amplitude-silhouette-2-2 norm-2,0.39553848626290355,"[0.9936374528794482, 0.16318801757371562, 0.5629504057331888, 0.1396071106925962, 0.27030006128399897, 0.5009755570267361, 0.20062837879614934, 0.333020906117395]"
channel-0 life all max,0.4946915439366424,"[0.9522149195736118, 0.21773318412407153, 0.821900060131056, 0.1485468017498935, 0.4123119818112814, 0.6901048509669983, 0.2913789682023522, 0.42334158493387447]"
channel-0 life all mean,1.1747090613468814,"[0.6628036583700906, 0.3768667545683863, 2.621408766469235, 0.2773241022148149, 1.2918736727905253, 1.3214254156737113, 1.0815932325316424, 1.764376888156646]"
channel-0 life all std,0.7308321767251942,"[0.8731876383364292, 0.32164792435656847, 1.3679647196054339, 0.20384808552554173, 0.7542939619554444, 0.7830683111678309, 0.6735739271607548, 0.8690728456935498]"
channel-0 life all sum,1.3997538835171361,"[0.6681240883681786, 0.44945374288564344, 3.4841792418612973, 0.13983443877647456, 1.3426318979496943, 1.679847802531657, 1.4676020862755843, 1.96635776948856]"
channel-0 life all norm-1,1.3997538835171361,"[0.6681240883681786, 0.44945374288564344, 3.4841792418612973, 0.13983443877647456, 1.3426318979496943, 1.679847802531657, 1.4676020862755843, 1.96635776948856]"
channel-0 life all norm-2,1.133973802150693,"[0.6897058010085668, 0.4081110193374202, 2.717780490068902, 0.1999575293582045, 1.1072287697561967, 1.3481962331992194, 1.0035347992686656, 1.5972757752083695]"
channel-0 life dim-1 max,0.49461520786569796,"[0.9522149195736118, 0.21886447675986423, 0.821900060131056, 0.1485468017498935, 0.4123119818112814, 0.6901048509669983, 0.2913789682023522, 0.42159960373052613]"
channel-0 life dim-1 mean,1.1744802444227689,"[0.6382845505829902, 0.40270439362917704, 2.680124370752857, 0.236243340840394, 1.2931839197844617, 1.3574707072391843, 0.9996726686443895, 1.7881580039086982]"
channel-0 life dim-1 std,0.72154488296065,"[0.8738461587262051, 0.2932343720234786, 1.3245992909505295, 0.1770857714011323, 0.755580184676177, 0.8123253368240871, 0.6843687023511472, 0.8513192467324434]"
channel-0 life dim-1 sum,1.4042830031337972,"[0.6156068501917911, 0.4834831292913249, 3.5116757548857054, 0.15527115974087996, 1.332824950315465, 1.7020483545832141, 1.4750045813000867, 1.9583492447619109]"
channel-0 life dim-1 norm-1,1.4042830031337972,"[0.6156068501917911, 0.4834831292913249, 3.5116757548857054, 0.15527115974087996, 1.332824950315465, 1.7020483545832141, 1.4750045813000867, 1.9583492447619109]"
channel-0 life dim-1 norm-2,1.1093487270619282,"[0.6939985037394049, 0.39275191366063394, 2.6845064909299854, 0.19265507269284987, 1.0627396384652743, 1.3205500752666204, 0.9816400572615201, 1.5459480644791375]"
channel-0 life dim-2 max,0.9339395527097998,"[0.18562627638895918, 0.14639228452315017, 2.114701781230636, 0.09718762733543002, 1.1472468304514136, 1.4450962207495102, 0.9458238657632191, 1.3894415352360796]"
channel-0 life dim-2 mean,1.0558671811668707,"[0.15997558592568248, 0.17305328423887317, 2.6584864904153696, 0.14261698739913709, 1.1761713697043283, 1.4124218568521247, 1.152766777751399, 1.5714450970480525]"
channel-0 life dim-2 std,0.9569494043585987,"[0.27202160076638227, 0.14926781101818437, 2.066748220534537, 0.12799960043158837, 1.2238989729245384, 1.331747304038957, 1.0467151084291488, 1.4371966167254535]"
channel-0 life dim-2 sum,1.0188065053289361,"[0.15459369203941434, 0.1001017398434625, 2.65578457012876, 0.06932953533723611, 1.0939915110266076, 1.5102249121964142, 1.0898877595934187, 1.4765383224661761]"
channel-0 life dim-2 norm-1,1.0188065053289361,"[0.15459369203941434, 0.1001017398434625, 2.65578457012876, 0.06932953533723611, 1.0939915110266076, 1.5102249121964142, 1.0898877595934187, 1.4765383224661761]"
channel-0 life dim-2 norm-2,1.0686609776295446,"[0.11233787418035325, 0.13842937557854793, 2.710732183519095, 0.07455826496716335, 1.2916715942279964, 1.508406565636835, 1.2095675289581265, 1.5035844339682387]"
channel-0 bd2 all max,1.224322409554416,"[0.6838044134630482, 0.3452940772824574, 3.1133447090702773, 0.21118626977367486, 1.292590579140563, 1.218128020890473, 1.0503286978938373, 1.8799025089209964]"
channel-0 bd2 all mean,1.4428170480993614,"[0.6666440327684653, 0.4560532877474152, 3.61610594705693, 0.1672637234695034, 1.4255717635909904, 1.7670176983025312, 1.3858494660983494, 2.058030465760706]"
channel-0 bd2 all std,1.1152621032967267,"[0.8630827344990877, 0.34276459524960473, 2.701771441923425, 0.12365530621919742, 1.0919110715936604, 0.9681632023378042, 1.1199287423766948, 1.710819732174341]"
channel-0 bd2 all sum,1.3797645689835194,"[0.2742080296284633, 0.37874233280011915, 3.4793115828463996, 0.12123492478177905, 1.383361127629229, 1.710017720618761, 1.7038514776973124, 1.987389355866092]"
channel-0 bd2 all norm-1,1.3797645689835194,"[0.2742080296284633, 0.37874233280011915, 3.4793115828463996, 0.12123492478177905, 1.383361127629229, 1.710017720618761, 1.7038514776973124, 1.987389355866092]"
channel-0 bd2 all norm-2,1.4674518606918188,"[0.7718240532485715, 0.460603774154398, 3.6616368380030595, 0.14601104044978655, 1.4170394609491344, 1.7095778711188292, 1.507393433641789, 2.06552841396898]"
channel-0 bd2 dim-1 max,1.206221092672487,"[0.754166489248495, 0.348898590337425, 3.1421858400982474, 0.13771264201620476, 1.3170578526778702, 1.1314126824808455, 0.9885075702034128, 1.8298270743173952]"
channel-0 bd2 dim-1 mean,1.4521601937046142,"[0.6996649470200456, 0.4784374743806816, 3.7176944358951243, 0.19253050228749272, 1.4360217932957986, 1.6415913828111335, 1.3858494660983494, 2.065491547848288]"
channel-0 bd2 dim-1 std,1.0416517965567982,"[0.9484150964993405, 0.3367210310262117, 2.547656422547524, 0.14633651770308725, 1.1006505915392364, 0.9351816821501535, 0.8970951005205665, 1.4211579304682653]"
channel-0 bd2 dim-1 sum,1.407545778781098,"[0.2969434345814224, 0.3887713595313732, 3.6601449026385406, 0.14554480302734477, 1.4250622763403737, 1.7557589024592624, 1.5296326823134347, 2.0585078693570322]"
channel-0 bd2 dim-1 norm-1,1.407545778781098,"[0.2969434345814224, 0.3887713595313732, 3.6601449026385406, 0.14554480302734477, 1.4250622763403737, 1.7557589024592624, 1.5296326823134347, 2.0585078693570322]"
channel-0 bd2 dim-1 norm-2,1.4519615509915975,"[0.7016193931965196, 0.4710536224541695, 3.6768317480881807, 0.13030221425446287, 1.473660299667371, 1.6250158413916442, 1.4880994826392666, 2.049109806241166]"
channel-0 bd2 dim-2 max,1.2158426956521526,"[0.3823230535157726, 0.40365877233107167, 2.9551716206888274, 0.1764735972874993, 1.341579701488535, 1.4287306699454319, 1.1340854935204103, 1.9047186564396728]"
channel-0 bd2 dim-2 mean,1.334096602412199,"[0.42485597889497073, 0.40005896553682974, 3.1179945479920983, 0.29270618613162486, 1.4979621441520656, 1.621176678145747, 1.3678842382410878, 1.9501340802031664]"
channel-0 bd2 dim-2 std,0.7489547611446414,"[0.4127567662774198, 0.23112539642529256, 1.7169809209980882, 0.15371489534451327, 0.6820630692393108, 0.7454289272060358, 0.9084543435495125, 1.141113770116959]"
channel-0 bd2 dim-2 sum,1.162590775301478,"[0.12914287534754176, 0.19867648162158086, 2.916200794829755, 0.0803136251766267, 1.278084385677914, 1.594144171686335, 1.3743151931488482, 1.7298486749232231]"
channel-0 bd2 dim-2 norm-1,1.162590775301478,"[0.12914287534754176, 0.19867648162158086, 2.916200794829755, 0.0803136251766267, 1.278084385677914, 1.594144171686335, 1.3743151931488482, 1.7298486749232231]"
channel-0 bd2 dim-2 norm-2,1.3768356951780878,"[0.43030223563539544, 0.3007839812152124, 3.3537214990006596, 0.13812911481052614, 1.3548962661763255, 1.7564242188881034, 1.6841559263844441, 1.9962723193140375]"
channel-1 landscape dim-1 max,0.5413304306851339,"[0.638310118599176, 0.23282511591559185, 0.8097513652614299, 0.2977190658060115, 0.3783213728661662, 0.9225808374120674, 0.4313360864566048, 0.6197994831640224]"
channel-1 landscape dim-1 mean,0.8143329265521593,"[0.6434311076649736, 0.3016717182797721, 1.6665983030968912, 0.2589248005689353, 0.739900256675884, 1.3153912862583637, 0.4794811531950958, 1.1092647866773588]"
channel-1 landscape dim-1 std,0.7019021623646406,"[0.6502886883517416, 0.2695386899509853, 1.2892789905648254, 0.2598911322698152, 0.6652993527985646, 1.252016245326931, 0.4106336922829721, 0.8182705073712897]"
channel-1 landscape dim-1 sum,0.8143329265521593,"[0.6434311076649736, 0.3016717182797721, 1.6665983030968912, 0.2589248005689353, 0.739900256675884, 1.3153912862583637, 0.4794811531950958, 1.1092647866773588]"
channel-1 landscape dim-1 norm-1,0.8143329265521593,"[0.6434311076649736, 0.3016717182797721, 1.6665983030968912, 0.2589248005689353, 0.739900256675884, 1.3153912862583637, 0.4794811531950958, 1.1092647866773588]"
channel-1 landscape dim-1 norm-2,0.7105475622161224,"[0.6567956905077269, 0.2719581370912393, 1.3116750687587222, 0.2724480090056322, 0.6605960447237201, 1.27635418957172, 0.4106336922829721, 0.8239196657872455]"
channel-1 landscape dim-2 max,0.8332764440733371,"[0.28614190577187354, 0.1400036759154725, 2.222462604064938, 0.12333790278866504, 0.9332628112206101, 0.9913565325366676, 0.6704701338320079, 1.2991759864564623]"
channel-1 landscape dim-2 mean,0.9383429520766058,"[0.1877068625048372, 0.1828493738936441, 2.609629852394045, 0.16144650600457386, 0.9637623770579404, 1.1214823548172554, 0.8375645790095229, 1.442301710931028]"
channel-1 landscape dim-2 std,0.8834999378351083,"[0.1326905995400062, 0.16100100995487393, 2.4033886195239944, 0.1407382657439318, 1.026767655775174, 1.0804004390953763, 0.7509495998281486, 1.372063313219361]"
