St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  257 1418 2019]
40,50,20,Mode,40,[   0  250  987 2019]
40,50,20,Median,40,[   0  257 1037 1534 2019]
40,50,20,Mode,40,[   0  250  987 1418 2019]
40,50,20,Median,40,[   0  257 1037 1451 2019]
40,50,20,Mode,40,[   0  250  987 1418 2019]
40,50,20,Median,40,[   0  250  494 1451 2019]
40,50,20,Mode,40,[   0  250  987 1418 2019]
40,50,20,Median,40,[   0  250  619 1418 1565 1860 2019]
40,50,20,Mode,40,[   0  250  622 1418 1565 1860 2019]
40,50,20,Median,40,[   0  250  619 1418 1565 1860 2019]
40,50,20,Mode,40,[   0  250  622 1418 1565 1860 2019]
40,50,20,Median,40,[   0   70  250  619  987 1162 1418 1565 1860 2019]
40,50,20,Mode,40,[   0  250  622 1418 1565 1860 2019]
40,50,20,Median,40,[   0   70  250  622  987 1162 1418 1565 1860 2019]
40,50,20,Mode,40,[   0  250  622 1418 1565 1860 2019]
40,50,20,Median,40,[   0  250  619  987 1037 1418 1565 1659 2019]
40,50,20,Mode,40,[   0  250  622  987 1037 1418 1565 1734 2019]
