,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 89.1)","(89.9, 247.5)","(248.3, 455.5)","(456.3, 511.5)","(513.1, 620.3)","(621.1, 701.9)","(702.7, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",79.19999999999999,157.6,207.2,55.19999999999999,107.19999999999993,80.79999999999995,68.79999999999995,104.80000000000007,60.80000000000007
Number of epochs,92,171,229,68,122,95,80,119,70
