,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 73.1)","(73.9, 264.3)","(265.1, 392.3)","(393.1, 505.9)","(506.7, 564.3)","(565.1, 694.7)","(695.5, 779.5)","(781.9, 901.1)","(901.9, 938.7)"
"Time length, sec",63.199999999999996,190.4,127.19999999999999,112.79999999999995,57.599999999999966,129.60000000000002,84.0,119.20000000000005,36.80000000000007
Number of epochs,73,210,140,130,65,150,98,139,41
