,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 184.3)","(185.1, 273.1)","(274.7, 508.3)","(509.1, 620.3)","(621.1, 708.3)","(709.1, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,64.80000000000001,88.00000000000003,233.60000000000002,111.19999999999993,87.19999999999993,62.39999999999998,104.80000000000007,60.80000000000007
Number of epochs,124,69,101,262,126,103,72,119,70
