St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  782 1046]
40,50,20,Mode,40,[   0  506  829 1046]
40,50,20,Median,40,[   0  560  782 1046]
40,50,20,Mode,40,[   0  321  506 1046]
40,50,20,Median,40,[   0  560  782 1046]
40,50,20,Mode,40,[   0  321  506 1046]
40,50,20,Median,40,[   0  293  620  782 1046]
40,50,20,Mode,40,[   0  321  637 1046]
40,50,20,Median,40,[   0  759  829 1046]
40,50,20,Mode,40,[   0  321  759  829 1046]
40,50,20,Median,40,[   0  230  321  759  829 1046]
40,50,20,Mode,40,[   0  230  321  759  829 1046]
40,50,20,Median,40,[   0  230  321  506  561  637  759  829 1046]
40,50,20,Mode,40,[   0  230  321  506  559  637  759  829 1046]
40,50,20,Median,40,[   0  230  321  506  561  637  759  829 1046]
40,50,20,Mode,40,[   0  230  321  506  559  637  759  829 1046]
40,50,20,Median,40,[   0  230  321  506  561  637  759  829  891 1046]
40,50,20,Mode,40,[   0  230  321  506  559  637  759  829 1046]
