St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  372  741 1046]
40,50,20,Mode,40,[   0  440  936 1046]
40,50,20,Median,40,[   0  438  936 1046]
40,50,20,Mode,40,[   0   50  614  936 1046]
40,50,20,Median,40,[   0  374  936 1046]
40,50,20,Mode,40,[   0   50  440  936 1046]
40,50,20,Median,40,[   0  440  936 1046]
40,50,20,Mode,40,[   0   50  440  936 1046]
40,50,20,Median,40,[   0  440  936 1046]
40,50,20,Mode,40,[   0   50  440  936 1046]
40,50,20,Median,40,[   0  307  372  440  936 1046]
40,50,20,Mode,40,[   0   50  307  372  440  936 1046]
40,50,20,Median,40,[   0  307  372  440  536  614  936 1046]
40,50,20,Mode,40,[   0   50  307  372  440  536  614  936 1046]
40,50,20,Median,40,[   0   50  104  307  372  440  536  614  936 1046]
40,50,20,Mode,40,[   0   50  104  307  372  440  536  614  936 1046]
40,50,20,Median,40,[   0   50  104  307  372  440  536  614  660  741  936 1046]
40,50,20,Mode,40,[   0   50  104  307  372  440  536  614  660  741  936 1046]
