St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  342 1548 1911]
40,50,20,Mode,40,[   0  413 1747 1911]
40,50,20,Median,40,[   0 1082 1588 1911]
40,50,20,Mode,40,[   0  413 1747 1911]
40,50,20,Median,40,[   0 1082 1535 1745 1911]
40,50,20,Mode,40,[   0  413 1082 1495 1747 1911]
40,50,20,Median,40,[   0  413 1082 1535 1745 1911]
40,50,20,Mode,40,[   0  413 1082 1495 1747 1911]
40,50,20,Median,40,[   0  413  842 1082 1535 1745 1911]
40,50,20,Mode,40,[   0  413  842 1082 1495 1747 1911]
40,50,20,Median,40,[   0  413  842 1082 1495 1588 1747 1911]
40,50,20,Mode,40,[   0  413  842 1082 1495 1747 1911]
40,50,20,Median,40,[   0  241  322  413  842 1082 1495 1588 1747 1911]
40,50,20,Mode,40,[   0  241  322  413  842 1082 1495 1747 1911]
40,50,20,Median,40,[   0  129  241  322  413  842 1082 1495 1588 1747 1911]
40,50,20,Mode,40,[   0  129  241  322  413  842 1082 1495 1747 1911]
40,50,20,Median,40,[   0  129  241  322  413  842 1082 1495 1588 1747 1911]
40,50,20,Mode,40,[   0  129  241  322  413  842 1082 1495 1747 1911]
