,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 55.5)","(56.3, 198.7)","(199.5, 268.3)","(269.1, 505.1)","(505.9, 619.5)","(620.3, 713.1)","(713.9, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",45.6,142.39999999999998,68.80000000000001,236.0,113.60000000000002,92.80000000000007,56.0,106.39999999999998,60.80000000000007
Number of epochs,52,158,78,264,129,109,65,121,70
