Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,2046.5633802816901,0.6653562439918269,0.159272936754685,0.48158045562417173,0.13126362746086168,3892.225352112676,3456.3521126760565,435.8732394366197
amplitude-bottleneck,2051.198581560284,1.367677857847849,0.3701965039988815,1.2009824369154676,0.3693301331946965,2700.9929078014184,2026.4184397163122,674.5744680851063
life,2050.566037735849,1.4403498550212896,0.39202160033676037,1.3995759980076519,0.4350492671142227,2493.2688679245284,1751.7845911949685,741.4842767295597
amplitude-wasserstein-1,2051.5106382978724,1.4569241869421679,0.3969992589257465,1.3990321107057775,0.43486928241465617,2464.9148936170213,1774.7659574468084,690.1489361702128
amplitude-wasserstein-2,2051.5390070921985,1.5050727403210384,0.4114593929098914,1.5808155353905247,0.495025559211876,2323.936170212766,1473.6241134751774,850.3120567375887
landscape,1806.037558685446,1.5453036838067968,0.4235416839090624,1.0479402970907419,0.3186850023699196,2263.819248826291,2321.631455399061,-57.81220657276995
amplitude-landscape-2-1,1927.7943262411347,1.549376697851679,0.4247649050585091,1.187498279464451,0.3648679182847983,2239.0070921985816,2066.531914893617,172.47517730496455
amplitude-landscape-2-2,1927.836879432624,1.573843218344096,0.4321127720164692,1.2293271145073195,0.3787100327862045,2178.709219858156,1995.8439716312057,182.86524822695034
bd2,2050.6525157232704,1.618277832205082,0.44545752330956956,1.7348249991237927,0.5459907995565156,2050.377358490566,1254.751572327044,795.625786163522
amplitude-landscape-1-2,1927.836879432624,1.7062176081774447,0.47186788984934797,1.3372466431625887,0.41442306354723507,1802.354609929078,1821.886524822695,-19.53191489361702
amplitude-landscape-1-1,1927.787234042553,1.7284984461346167,0.4785593453455191,1.2921916570282463,0.39951334214830825,1783.8156028368794,1882.836879432624,-99.02127659574468
amplitude-silhouette-2-2,1927.836879432624,1.7360450947045527,0.480825779989855,0.8504954404136504,0.253346000912263,1874.4964539007092,2696.6099290780144,-822.113475177305
silhouette-1,1806.1549295774648,1.7542239718050767,0.4862853209336176,0.8802139902178265,0.2631805461197392,1818.5492957746478,2642.9835680751175,-824.4342723004695
amplitude-silhouette-2-1,1927.836879432624,1.7619237202829572,0.4885977350524439,0.974605857666491,0.2944169655870019,1790.0070921985816,2454.9858156028367,-664.9787234042553
silhouette-2,1806.1549295774648,1.774517754990202,0.49238001751968113,0.7775665689431547,0.22921217580529155,1767.6666666666667,2843.1384976525824,-1075.4718309859154
amplitude-silhouette-1-2,1927.836879432624,2.018293009337616,0.5655914141767099,0.9742451583563252,0.2942976019674611,1199.4468085106382,2454.709219858156,-1255.2624113475176
amplitude-silhouette-1-1,1927.836879432624,2.021188109709718,0.5664608803670798,1.1163195108749902,0.34131324209372893,1249.8085106382978,2197.2978723404253,-947.4893617021277
