name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2053,2.172504152011091,0.6119046183836947,1.5238172164381307,0.4761635168786834,569,1340,-771,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2053,2.4882591434995645,0.7067332095390325,1.8027150543867883,0.5684571655811512,247,878,-631,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2053,2.102233831756399,0.5908008016605627,1.7197758500833458,0.541010693274495,635,1022,-387,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2053,2.4882591434995645,0.7067332095390325,1.8027150543867883,0.5684571655811512,246,877,-631,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2053,2.4882591434995645,0.7067332095390325,1.8027150543867883,0.5684571655811512,248,879,-631,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2053,2.237860318874464,0.6315326001861394,1.7173281862657677,0.5402007055521704,509,1036,-527,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1814,1.2630821963064474,0.3387839864067606,0.8025267633328345,0.23747207279657087,3204,2740,464,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1814,1.4055951562591336,0.3815839534001047,0.9554781166467092,0.2880871602965195,2815,2398,417,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1814,1.2461912336086094,0.3337112362078083,0.8642792892497632,0.25790739052935396,3258,2587,671,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1814,1.405595156259134,0.3815839534001048,0.9554781166467092,0.2880871602965195,2813,2401,412,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1814,1.405595156259134,0.3815839534001048,0.9554781166467092,0.2880871602965195,2814,2400,414,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1814,1.2496443303004183,0.3347482817121843,0.873221918576894,0.2608667103134913,3249,2565,684,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2053,2.35969822639751,0.6681233665434989,1.2441639413935484,0.38361987683006205,382,1808,-1426,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2053,2.630267968960301,0.7493817731819526,1.7179450760882735,0.5404048484490291,109,1031,-922,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2053,2.505756146473763,0.7119879677731382,1.4378514317459015,0.44771548016684204,221,1480,-1259,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2053,2.6302679689603004,0.7493817731819525,1.7179450760882735,0.5404048484490291,111,1033,-922,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2053,2.6302679689603004,0.7493817731819525,1.7179450760882735,0.5404048484490291,110,1032,-922,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2053,2.544806963634593,0.7237158393021662,1.453213648198757,0.4527991875882389,189,1448,-1259,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1814,1.2089241782225053,0.3225190699585498,0.6269456694168056,0.17936828855832884,3343,3095,248,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1814,1.3796121629681413,0.3737806542783128,0.7932587975712087,0.23440509177412397,2860,2763,97,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1814,1.2584490346065829,0.3373925398471294,0.6685722678112105,0.193143478345204,3215,2997,218,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1814,1.379612162968141,0.3737806542783128,0.7932587975712087,0.23440509177412397,2861,2760,101,channel-0,silhouette-1,dim-2,sum
