Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-2,1760.3190476190475,1.4474548161366168,0.3941553859330034,0.8539322504821313,0.2544833196647155,2510.390476190476,2712.581632653061,-202.19115646258504
dim-3,1390.2380952380952,1.522428756742258,0.41667180959263206,0.6070295013943173,0.17277757480993025,2257.3571428571427,3218.0476190476193,-960.6904761904761
all,2052.9785714285713,1.5837270531664152,0.435081118223743,1.727711098221002,0.5436366476718847,2135.3357142857144,1246.8333333333333,888.5023809523809
dim-1,2051.7639455782314,1.7320189086864721,0.4796166223894507,1.3487081577717048,0.418215939858907,1808.6312925170068,1826.8333333333333,-18.20204081632653
norm-1,2051.722077922078,1.7442951950512322,0.4833034776157193,1.37334334373045,0.4263682841557279,1779.8701298701299,1753.1324675324674,26.73766233766234
norm-2,2051.7324675324676,1.7597844385956325,0.4879552588479124,1.3394414739737845,0.41514938306745724,1763.6779220779222,1813.387012987013,-49.70909090909091
