,Feature,IV,IVs
421,channel-2 betti dim-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
422,channel-2 betti dim-1 std,0.05173190765271432,"[0.12217068196920054, 0.02660063746468218, 0.05022865652150579, 0.06167009914871482, 0.034268316778251866, 0.03156154985898111, 0.036214232327860606, 0.051141087152517625]"
423,channel-2 betti dim-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
424,channel-2 betti dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
425,channel-2 betti dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
426,channel-2 betti dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
427,channel-2 betti dim-1 kurtosis,0.17862509078787875,"[0.5799894586828409, 0.16512987073315205, 0.09301245423430635, 0.1333922456900315, 0.22484044750513688, 0.04493603132574852, 0.07789416273216367, 0.10980605539964995]"
428,channel-2 betti dim-1 skew,0.05685779939257596,"[0.11668214260031681, 0.06024840134132804, 0.04235736918741249, 0.084383094515603, 0.029315977692657792, 0.03689993361068409, 0.02053031394591423, 0.06444516224669115]"
429,channel-2 betti dim-1 norm-1,0.08320300594594429,"[0.24041140586639498, 0.07157606881971267, 0.041189099289087726, 0.03491302555134393, 0.11801592369025009, 0.03323596189767052, 0.022302153316760883, 0.10398040913633357]"
430,channel-2 betti dim-1 norm-2,0.05173190765271432,"[0.12217068196920054, 0.02660063746468218, 0.05022865652150579, 0.06167009914871482, 0.034268316778251866, 0.03156154985898111, 0.036214232327860606, 0.051141087152517625]"
431,channel-2 betti dim-2 max,0.0222455597521219,"[0.011427003427598776, 0.01149200153367124, 0.009989039354836136, 0.04585150525643252, 0.011307550008205856, 0.04133253812991101, 0.01764614275863845, 0.028918697547681227]"
432,channel-2 betti dim-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
433,channel-2 betti dim-2 std,0.0479644764734016,"[0.09748285518507492, 0.03747999142208241, 0.05948708317822772, 0.051015406592152916, 0.027865921363126992, 0.03706497388943946, 0.010047545169148752, 0.06327203498795969]"
434,channel-2 betti dim-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
435,channel-2 betti dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
436,channel-2 betti dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
437,channel-2 betti dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
438,channel-2 betti dim-2 kurtosis,0.1151486727408092,"[0.3405355857155895, 0.13191164482693418, 0.08145154854558687, 0.058045321275804834, 0.20536503080192045, 0.014143281720790381, 0.02514043512051048, 0.06459653391933688]"
439,channel-2 betti dim-2 skew,0.03534569707832043,"[0.049147299675754694, 0.04764426080491403, 0.04560160465945773, 0.05499941229962298, 0.018918238296092398, 0.007481805706252729, 0.02942210091229845, 0.0295508542721704]"
440,channel-2 betti dim-2 norm-1,0.10381888405802475,"[0.31945735703849715, 0.07182549431662263, 0.0704630272120387, 0.08326448629475074, 0.1009330033222143, 0.08802864183807482, 0.004266899255269565, 0.09231216318673027]"
441,channel-2 betti dim-2 norm-2,0.0479644764734016,"[0.09748285518507492, 0.03747999142208241, 0.05948708317822772, 0.051015406592152916, 0.027865921363126992, 0.03706497388943946, 0.010047545169148752, 0.06327203498795969]"
442,channel-2 landscape dim-1 max,0.4752884990522157,"[1.7081305672510443, 0.2928977306255196, 0.26970465563877993, 0.5048846466085427, 0.4440575357933357, 0.09163070056409485, 0.09015522031024842, 0.40084693562615936]"
443,channel-2 landscape dim-1 mean,0.6211097444062559,"[2.347427146480782, 0.42334861194890305, 0.3723637303390218, 0.5899746052180836, 0.6764181570644432, 0.1254864176101517, 0.12125928149048135, 0.31260000509818026]"
444,channel-2 landscape dim-1 std,0.6448376127712895,"[2.316252583608262, 0.4373765733283564, 0.34238847304490044, 0.7612716340720646, 0.6628698447842676, 0.17343784972254153, 0.09746336845199984, 0.367640575157924]"
445,channel-2 landscape dim-1 sum,0.6211097444062559,"[2.347427146480782, 0.42334861194890305, 0.3723637303390218, 0.5899746052180836, 0.6764181570644432, 0.1254864176101517, 0.12125928149048135, 0.31260000509818026]"
446,channel-2 landscape dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
447,channel-2 landscape dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
448,channel-2 landscape dim-1 percentile-75,0.0990374189367322,"[0.35926773555460917, 0.126935048497709, 0.08090537740711867, 0.14440310518224317, 0.046794857003978334, 0.029904525667026102, 0.002836134734544935, 0.0012525674466281093]"
449,channel-2 landscape dim-1 kurtosis,0.3882423860220399,"[1.5947914823642888, 0.2790360760833738, 0.24104107739550817, 0.3484133857916385, 0.35964742395131594, 0.11531870250292597, 0.041500493280016836, 0.12619044680725106]"
450,channel-2 landscape dim-1 skew,0.3914762246549439,"[1.6255002678087602, 0.27819521094683825, 0.23966505318316736, 0.3127549135544993, 0.36406857100285506, 0.1198359528086744, 0.05579849135410804, 0.13599133658064866]"
451,channel-2 landscape dim-1 norm-1,0.6211097444062559,"[2.347427146480782, 0.42334861194890305, 0.3723637303390218, 0.5899746052180836, 0.6764181570644432, 0.1254864176101517, 0.12125928149048135, 0.31260000509818026]"
452,channel-2 landscape dim-1 norm-2,0.6553734894944055,"[2.3523450488695676, 0.4398567533217329, 0.355031924894836, 0.7637701101109572, 0.6754193087796456, 0.17298727061764302, 0.10766026415493697, 0.37591723520592496]"
453,channel-2 landscape dim-2 max,0.2946342471749301,"[1.1139396826933352, 0.2867960632604948, 0.12430859956139194, 0.25939671883856474, 0.33849644191653766, 0.08114207329752417, 0.05231375827980691, 0.10068063955178538]"
454,channel-2 landscape dim-2 mean,0.44098430397577226,"[1.7475085458500963, 0.4679669680496596, 0.20545536601834968, 0.3722513766040645, 0.3891533108404795, 0.15109544208367887, 0.063539022025235, 0.1309044003346145]"
455,channel-2 landscape dim-2 std,0.3748303096649921,"[1.448553057748335, 0.3456265106852481, 0.14211095174433372, 0.33446352513397837, 0.3545604055251962, 0.16611465754319865, 0.07366670022765634, 0.13354666871199022]"
456,channel-2 landscape dim-2 sum,0.44098430397577226,"[1.7475085458500963, 0.4679669680496596, 0.20545536601834968, 0.3722513766040645, 0.3891533108404795, 0.15109544208367887, 0.063539022025235, 0.1309044003346145]"
457,channel-2 landscape dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
458,channel-2 landscape dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
459,channel-2 landscape dim-2 percentile-75,0.028892489972961177,"[0.02092479689193382, 0.008648305667655672, 0.024328979222076122, 0.044224009837827066, 0.0619335603287597, 0.018509089168846846, 0.012019990633141589, 0.04055118803344861]"
460,channel-2 landscape dim-2 kurtosis,0.26072211748778545,"[0.9566590866996592, 0.27956367214039124, 0.1992552147473515, 0.283884276908339, 0.22937694135640646, 0.07207004597663619, 0.02246455250490722, 0.0425031495685928]"
461,channel-2 landscape dim-2 skew,0.2775373200629468,"[1.0225304792715102, 0.3108265602359933, 0.19397637341984333, 0.28961302863865496, 0.20555785237509253, 0.08860330990649928, 0.03487253460905922, 0.07431842204692146]"
462,channel-2 landscape dim-2 norm-1,0.44098430397577226,"[1.7475085458500963, 0.4679669680496596, 0.20545536601834968, 0.3722513766040645, 0.3891533108404795, 0.15109544208367887, 0.063539022025235, 0.1309044003346145]"
463,channel-2 landscape dim-2 norm-2,0.38290737646521056,"[1.4606982790971095, 0.3642521213863831, 0.1588656494398036, 0.3410245681950911, 0.36036707219660663, 0.15976417728676373, 0.07553432078091572, 0.1427528233390111]"
464,channel-2 silhouette-1 dim-1 max,0.2929628475077618,"[1.2557913684547817, 0.24197712017010822, 0.06586217439403348, 0.219367756799325, 0.3038061862348058, 0.08866725471697193, 0.04081895327100409, 0.12741196602106408]"
465,channel-2 silhouette-1 dim-1 mean,0.6491243824389585,"[2.4939458933076333, 0.5037656899494289, 0.27972073719568336, 0.7270537141329091, 0.6264020495241689, 0.0971285942330915, 0.13465555666796464, 0.3303228245007887]"
466,channel-2 silhouette-1 dim-1 std,0.4984952652892909,"[2.0797190531256886, 0.4051549914589011, 0.16328573873300778, 0.5030946043874825, 0.4344286434168335, 0.10569610380798927, 0.0995363847987464, 0.19704660258567802]"
467,channel-2 silhouette-1 dim-1 sum,0.6491243824389585,"[2.4939458933076333, 0.5037656899494289, 0.27972073719568336, 0.7270537141329091, 0.6264020495241689, 0.0971285942330915, 0.13465555666796464, 0.3303228245007887]"
468,channel-2 silhouette-1 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
469,channel-2 silhouette-1 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
470,channel-2 silhouette-1 dim-1 percentile-75,0.09807435565710644,"[0.35926773555460917, 0.126935048497709, 0.08090537740711867, 0.12422637475070769, 0.05388163829889515, 0.029904525667026102, 0.00430521246929998, 0.005168932611485689]"
471,channel-2 silhouette-1 dim-1 kurtosis,0.25060558683353273,"[0.9469132230692336, 0.16770039540603784, 0.1914642381996826, 0.2262377138696972, 0.21470662909558771, 0.07392045140143609, 0.03624339770123422, 0.1476586459253524]"
472,channel-2 silhouette-1 dim-1 skew,0.24889578643427718,"[0.869037271109065, 0.19673429124200179, 0.18453630104141883, 0.23961976784002909, 0.22241288193160086, 0.05652968880011343, 0.04282916189179972, 0.1794669276181886]"
473,channel-2 silhouette-1 dim-1 norm-1,0.6491243824389585,"[2.4939458933076333, 0.5037656899494289, 0.27972073719568336, 0.7270537141329091, 0.6264020495241689, 0.0971285942330915, 0.13465555666796464, 0.3303228245007887]"
474,channel-2 silhouette-1 dim-1 norm-2,0.5301098456373192,"[2.084584525187438, 0.43709423556661786, 0.20073097692323733, 0.5646012507039314, 0.45999333896835515, 0.10425726387899942, 0.12320762010559994, 0.2664095537643746]"
475,channel-2 silhouette-1 dim-2 max,0.20496226313089205,"[0.7664796927827549, 0.15193574114033206, 0.12595814749378706, 0.16855594665272783, 0.23254312899158777, 0.03992853536038178, 0.0607677760749042, 0.093529136550661]"
476,channel-2 silhouette-1 dim-2 mean,0.4079150052343951,"[1.6739156864381215, 0.3491938853033655, 0.17395689100024456, 0.41931322421793155, 0.35653614650493126, 0.12084047042364889, 0.06328315783301, 0.10628058015390816]"
477,channel-2 silhouette-1 dim-2 std,0.29514718997408496,"[1.0928439144993851, 0.2617745773665383, 0.12941580982841272, 0.3633390178608723, 0.28186894953852415, 0.054106342614301375, 0.043793235598401974, 0.13403567248624382]"
478,channel-2 silhouette-1 dim-2 sum,0.4079150052343951,"[1.6739156864381215, 0.3491938853033655, 0.17395689100024456, 0.41931322421793155, 0.35653614650493126, 0.12084047042364889, 0.06328315783301, 0.10628058015390816]"
479,channel-2 silhouette-1 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
480,channel-2 silhouette-1 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
481,channel-2 silhouette-1 dim-2 percentile-75,0.028892489972961177,"[0.02092479689193382, 0.008648305667655672, 0.024328979222076122, 0.044224009837827066, 0.0619335603287597, 0.018509089168846846, 0.012019990633141589, 0.04055118803344861]"
482,channel-2 silhouette-1 dim-2 kurtosis,0.19259318912771076,"[0.6469829106794285, 0.19087783734511846, 0.13807193475043764, 0.20253082409403037, 0.19270777985058404, 0.03180739239002756, 0.05446962499964444, 0.08329720891241496]"
483,channel-2 silhouette-1 dim-2 skew,0.2134696522850934,"[0.737345845185976, 0.20523580699596133, 0.13164833519205385, 0.2441514602546439, 0.20743945198286018, 0.0426342829146763, 0.07644809785771797, 0.06285393789685761]"
484,channel-2 silhouette-1 dim-2 norm-1,0.4079150052343951,"[1.6739156864381215, 0.3491938853033655, 0.17395689100024456, 0.41931322421793155, 0.35653614650493126, 0.12084047042364889, 0.06328315783301, 0.10628058015390816]"
485,channel-2 silhouette-1 dim-2 norm-2,0.3031747066784404,"[1.1682498309647131, 0.26439422804113377, 0.12900380860997576, 0.3319044663650015, 0.27947896924362786, 0.0532403883400904, 0.03992581087464125, 0.15920015098833964]"
486,channel-2 silhouette-2 dim-1 max,0.23264187304631265,"[0.9973737194832819, 0.14770374685809262, 0.07775657674661163, 0.17601960313116286, 0.22454935222596517, 0.06334528529888675, 0.05392574165659156, 0.12046095896990877]"
487,channel-2 silhouette-2 dim-1 mean,0.5578239209550869,"[2.1918082736364224, 0.3529156325373086, 0.3156053308842487, 0.520134688256146, 0.5062684042890669, 0.08552340409396911, 0.12565835948375362, 0.3646772744597802]"
488,channel-2 silhouette-2 dim-1 std,0.38255482627553766,"[1.509199932496521, 0.28317290105958887, 0.15351027053662158, 0.3684773099015167, 0.41081713311309764, 0.08335290624303737, 0.07136576872287644, 0.18054238813104137]"
489,channel-2 silhouette-2 dim-1 sum,0.5578239209550869,"[2.1918082736364224, 0.3529156325373086, 0.3156053308842487, 0.520134688256146, 0.5062684042890669, 0.08552340409396911, 0.12565835948375362, 0.3646772744597802]"
490,channel-2 silhouette-2 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
491,channel-2 silhouette-2 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
492,channel-2 silhouette-2 dim-1 percentile-75,0.0961896884047602,"[0.35926773555460917, 0.126935048497709, 0.08090537740711867, 0.11462449065414466, 0.05388163829889515, 0.02442907174481928, 0.00430521246929998, 0.005168932611485689]"
493,channel-2 silhouette-2 dim-1 kurtosis,0.2848630824236376,"[1.078801860658516, 0.19343591058376763, 0.20162143684086603, 0.2994170307132628, 0.17243819960817686, 0.05667519790544718, 0.029519219338361866, 0.24699580374070262]"
494,channel-2 silhouette-2 dim-1 skew,0.29374918661664523,"[1.18047240655139, 0.17563132698611464, 0.1865364478643259, 0.29572462212025413, 0.2146143820478239, 0.061292137733559585, 0.027163327457999195, 0.2085588421716943]"
495,channel-2 silhouette-2 dim-1 norm-1,0.5578239209550869,"[2.1918082736364224, 0.3529156325373086, 0.3156053308842487, 0.520134688256146, 0.5062684042890669, 0.08552340409396911, 0.12565835948375362, 0.3646772744597802]"
496,channel-2 silhouette-2 dim-1 norm-2,0.4020239671698681,"[1.5733272995211736, 0.29354921317229754, 0.16617748536337834, 0.43219215473552375, 0.38951083561260896, 0.0935358848584466, 0.07712493615355195, 0.1907739279419643]"
497,channel-2 silhouette-2 dim-2 max,0.17114588239814815,"[0.6331545512702841, 0.13528117899366135, 0.06790373810102493, 0.1982457332582852, 0.17846816726512138, 0.03830271929458664, 0.03419464743507665, 0.0836163235671449]"
498,channel-2 silhouette-2 dim-2 mean,0.32664535949264,"[1.311740586601513, 0.27642794987443786, 0.13788457924947348, 0.33533920884353263, 0.3227233650601752, 0.07765608417911289, 0.054129027608474455, 0.0972620745244004]"
499,channel-2 silhouette-2 dim-2 std,0.2570174339311799,"[0.9044765775454237, 0.24493384831297593, 0.12989990992048717, 0.3072856778837297, 0.25233533913377776, 0.04678193402676489, 0.06899932999427157, 0.10142685463200837]"
500,channel-2 silhouette-2 dim-2 sum,0.32664535949264,"[1.311740586601513, 0.27642794987443786, 0.13788457924947348, 0.33533920884353263, 0.3227233650601752, 0.07765608417911289, 0.054129027608474455, 0.0972620745244004]"
501,channel-2 silhouette-2 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
502,channel-2 silhouette-2 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
503,channel-2 silhouette-2 dim-2 percentile-75,0.028892489972961177,"[0.02092479689193382, 0.008648305667655672, 0.024328979222076122, 0.04422400983782707, 0.0619335603287597, 0.018509089168846846, 0.012019990633141589, 0.04055118803344861]"
504,channel-2 silhouette-2 dim-2 kurtosis,0.20762103122622735,"[0.6376378356580459, 0.18599524276185353, 0.14539744261417115, 0.2614500428761499, 0.17169849838046924, 0.08001506299449501, 0.047015944297998984, 0.131758180226635]"
505,channel-2 silhouette-2 dim-2 skew,0.20416653944913285,"[0.654342744558319, 0.1879422659204054, 0.1572041271360667, 0.22944462451229763, 0.1597855895866927, 0.06856204117477582, 0.03487181198729862, 0.141179110717207]"
506,channel-2 silhouette-2 dim-2 norm-1,0.32664535949264,"[1.311740586601513, 0.27642794987443786, 0.13788457924947348, 0.33533920884353263, 0.3227233650601752, 0.07765608417911289, 0.054129027608474455, 0.0972620745244004]"
507,channel-2 silhouette-2 dim-2 norm-2,0.2758690872615979,"[0.9156618443060632, 0.2503643047093614, 0.15256547965649647, 0.41996841733745227, 0.25120174275816287, 0.04613702622236196, 0.07464586002878129, 0.09640802307410405]"
508,channel-2 entropy dim-1,0.2055109159572227,"[0.6388897611301276, 0.2678852845333607, 0.06696194427765806, 0.16623844702147167, 0.26110332002813597, 0.04063683033843347, 0.03231026280604545, 0.17006147752254874]"
509,channel-2 entropy dim-2,0.05133067003041607,"[0.09954333013120628, 0.048758064780598215, 0.0452353588000261, 0.04345695929584808, 0.060164639153697796, 0.03260194919417986, 0.033131862588278244, 0.047753196299493955]"
510,channel-2 numberofpoints dim-1,0.04847175325783928,"[0.011788534442531102, 0.04686287918991985, 0.01951259671747235, 0.021943354742189634, 0.0652737143778168, 0.09713303198888258, 0.06540435194944702, 0.059855562654454866]"
511,channel-2 numberofpoints dim-2,0.03784398747269984,"[0.012711608531121178, 0.030214741734418776, 0.05353703294388572, 0.06870770069379743, 0.046084675371422926, 0.03566079152345232, 0.023376173319342577, 0.03245917566415778]"
512,channel-2 amplitude-bottleneck dim-1,0.49759241750287303,"[1.6324801248873422, 0.3552389304416756, 0.42919082305767897, 0.5005163177748226, 0.4588670665288396, 0.1257844820585217, 0.10576674090843798, 0.3728948543656656]"
513,channel-2 amplitude-bottleneck dim-2,0.3065444976204761,"[1.145909225819754, 0.285849380185185, 0.12134370562767098, 0.29821553118074173, 0.3317059682164822, 0.09554069180614529, 0.05054298580826849, 0.12324849231956099]"
514,channel-2 amplitude-bottleneck norm-1,0.5149148663586282,"[1.9957657939078168, 0.4082406265662014, 0.27109841442311045, 0.42969463263150026, 0.5320046314510708, 0.09145700806285406, 0.08121353492090219, 0.3098442889055693]"
515,channel-2 amplitude-bottleneck norm-2,0.49852632830164234,"[1.9029710842118495, 0.32222284947941643, 0.24457196013183607, 0.4954189395917571, 0.5135374752044417, 0.11781409105073518, 0.09176114274430885, 0.29991308399879374]"
516,channel-2 amplitude-wasserstein-1 dim-1,0.5968552501459936,"[2.114381380092943, 0.680818277512136, 0.26887793283020506, 0.47326162186797294, 0.5499806330522672, 0.13094960676004092, 0.09379926119118037, 0.46277328786120353]"
517,channel-2 amplitude-wasserstein-1 dim-2,0.21908771325034415,"[0.7771620957926697, 0.29434600572056757, 0.07809118908576543, 0.22059555130894498, 0.19362240608856107, 0.07891318451689987, 0.03350880003320653, 0.07646247345613816]"
518,channel-2 amplitude-wasserstein-1 norm-1,0.5427717217417809,"[1.936509822796817, 0.6162014381690972, 0.2546868021303514, 0.44804120720009594, 0.48776304186165964, 0.11980940190489052, 0.08019264094989256, 0.398969418921443]"
519,channel-2 amplitude-wasserstein-1 norm-2,0.5861101589841862,"[2.130375306916356, 0.6731827093688088, 0.2539514985296439, 0.5010151766045361, 0.5169593217997644, 0.13032417838601415, 0.07990020919170751, 0.4031728710766585]"
520,channel-2 amplitude-wasserstein-2 dim-1,0.7485739701253782,"[2.7161319558113024, 0.8062393080771858, 0.3245490265916231, 0.6805569747892365, 0.6133977157889581, 0.1871417790300224, 0.16549315297408562, 0.4950818479406129]"
521,channel-2 amplitude-wasserstein-2 dim-2,0.3441520910700515,"[1.3339002253844232, 0.3844024341987268, 0.14206025060649133, 0.3369155595205817, 0.29488760760430327, 0.09452873155711847, 0.05178488257815905, 0.1147370371106086]"
522,channel-2 amplitude-wasserstein-2 norm-1,0.6570574500338753,"[2.521242755578366, 0.7235508775801376, 0.2851027180646249, 0.5683017062436305, 0.5255116265529272, 0.13805224636902988, 0.141870540528091, 0.352827129354195]"
523,channel-2 amplitude-wasserstein-2 norm-2,0.7170983271183007,"[2.6954972170884974, 0.7611528106287387, 0.28914839088627803, 0.6053428215572665, 0.5962622592310195, 0.15059883971605767, 0.1951415937165894, 0.4436426841219582]"
524,channel-2 amplitude-betti-1 dim-1,0.5867322796110255,"[2.091681045419175, 0.6893316283255053, 0.2827185655528886, 0.48956504581888544, 0.5042361046566678, 0.1363520736120239, 0.09210076842348827, 0.40787300507957025]"
525,channel-2 amplitude-betti-1 dim-2,0.2245571316528148,"[0.7097082365948947, 0.27807469798396633, 0.1449991719965397, 0.22763027376656964, 0.22809818813672647, 0.09477541143814841, 0.05367825147961233, 0.0594928218260609]"
526,channel-2 amplitude-betti-1 norm-1,0.538777894039947,"[1.9694944055759014, 0.5997695543805904, 0.265741524569078, 0.4481096499498294, 0.46132454668325207, 0.11583319899028452, 0.08757525953861423, 0.36237501263202604]"
527,channel-2 amplitude-betti-1 norm-2,0.5791040435251398,"[2.0679414992467504, 0.6551063631170587, 0.27552153131233953, 0.49535824565057796, 0.5019169390360374, 0.1337985157854124, 0.09699711827547576, 0.4061921357774665]"
528,channel-2 amplitude-betti-2 dim-1,0.21057774963535675,"[0.5924441069258389, 0.3063483265081392, 0.0955980161344135, 0.25405223862963994, 0.12649853460697366, 0.08285204790081153, 0.0352290534550797, 0.19159967292195743]"
529,channel-2 amplitude-betti-2 dim-2,0.09218053417084883,"[0.2036981176579704, 0.09898381899162143, 0.048891284853834566, 0.14347746689263308, 0.0867182958213865, 0.059517243602684164, 0.025055204974580064, 0.07110284057208041]"
530,channel-2 amplitude-betti-2 norm-1,0.18441087418839575,"[0.519776483884831, 0.28302490091619265, 0.054477513696076243, 0.17654844732671238, 0.13156150253928497, 0.07712480522260741, 0.02976498389086923, 0.20300835603059195]"
531,channel-2 amplitude-betti-2 norm-2,0.19624046739518797,"[0.5879570101359166, 0.28044396925896675, 0.07974384354158466, 0.19716996711818258, 0.11425054131260974, 0.08026993832490902, 0.03775127079462459, 0.19233719867470972]"
532,channel-2 amplitude-landscape-1-1 dim-1,0.6211097444062559,"[2.347427146480782, 0.42334861194890305, 0.3723637303390218, 0.5899746052180836, 0.6764181570644432, 0.1254864176101517, 0.12125928149048135, 0.31260000509818026]"
533,channel-2 amplitude-landscape-1-1 dim-2,0.44098430397577226,"[1.7475085458500963, 0.4679669680496596, 0.20545536601834968, 0.3722513766040645, 0.3891533108404795, 0.15109544208367887, 0.063539022025235, 0.1309044003346145]"
534,channel-2 amplitude-landscape-1-1 norm-1,0.6714279198761721,"[2.5632377680954535, 0.5497206453504981, 0.3596927217864893, 0.5920373584285477, 0.6922585610135292, 0.17577398666750577, 0.08782455387861539, 0.35087776378873725]"
535,channel-2 amplitude-landscape-1-1 norm-2,0.6442131239645361,"[2.36349112598913, 0.4886735711503497, 0.3782059163460593, 0.5812735320284634, 0.727111670880684, 0.15188697447037577, 0.11102169756178006, 0.3520405032894466]"
536,channel-2 amplitude-landscape-1-2 dim-1,0.6991980349656373,"[2.5522938627783605, 0.5768108927033364, 0.33610605937399773, 0.7067836167291892, 0.6164261181426215, 0.15997153238375725, 0.11262761722108722, 0.532564580392749]"
537,channel-2 amplitude-landscape-1-2 dim-2,0.42060810506623136,"[1.6873046175735462, 0.46701397417130175, 0.1779395653370093, 0.3522798685894235, 0.39462918972080074, 0.11885162983828926, 0.0528467298788252, 0.11399926542065522]"
538,channel-2 amplitude-landscape-1-2 norm-1,0.713712168176296,"[2.6515441491429694, 0.5976427276116123, 0.36369468608603805, 0.6163833277052896, 0.6917639132417387, 0.2629022299053395, 0.10583305828436106, 0.4199332534330194]"
539,channel-2 amplitude-landscape-1-2 norm-2,0.7074425030145748,"[2.58643065093722, 0.5737019146795181, 0.3405442221219233, 0.7326538019572926, 0.6194332347912045, 0.17196595822493388, 0.11891479149488551, 0.5158954499096211]"
540,channel-2 amplitude-landscape-2-1 dim-1,0.6553734894944055,"[2.3523450488695676, 0.4398567533217329, 0.355031924894836, 0.7637701101109572, 0.6754193087796456, 0.17298727061764302, 0.10766026415493697, 0.37591723520592496]"
541,channel-2 amplitude-landscape-2-1 dim-2,0.38290737646521056,"[1.4606982790971095, 0.3642521213863831, 0.1588656494398036, 0.3410245681950911, 0.36036707219660663, 0.15976417728676373, 0.07553432078091572, 0.1427528233390111]"
542,channel-2 amplitude-landscape-2-1 norm-1,0.6652006167149128,"[2.4452599846478154, 0.5284354575170838, 0.3247710013839765, 0.7484127737591275, 0.6374470826279591, 0.17775580749668354, 0.12343419647380721, 0.3360886298128497]"
543,channel-2 amplitude-landscape-2-1 norm-2,0.6551768653553829,"[2.3604620941504986, 0.45059350440559165, 0.3501165868137287, 0.7969442264216683, 0.6250509153407486, 0.20775751915330246, 0.09708276567028364, 0.3534073108872411]"
544,channel-2 amplitude-landscape-2-2 dim-1,0.666840629886549,"[2.442491295090693, 0.4861828785435045, 0.34691666825468864, 0.775152481228352, 0.6477729207545786, 0.1788695197346333, 0.10534523799696106, 0.3519940374889809]"
545,channel-2 amplitude-landscape-2-2 dim-2,0.38099629166755183,"[1.4869054150606555, 0.4084130886806009, 0.1430088843481996, 0.35133729353364984, 0.34190553182726585, 0.14645076352500588, 0.06421527022679385, 0.10573408613824335]"
546,channel-2 amplitude-landscape-2-2 norm-1,0.7010813719257873,"[2.585270940023517, 0.5960802891918224, 0.3421712534274993, 0.7096058719237648, 0.6122010220603576, 0.17750022511607152, 0.14651352929532457, 0.439307844367942]"
547,channel-2 amplitude-landscape-2-2 norm-2,0.6987265765024503,"[2.595619071242485, 0.5512562830481236, 0.3485311485503905, 0.7901763075386253, 0.6259877051364794, 0.20233865946571644, 0.12043531521081789, 0.35546812182696375]"
548,channel-2 amplitude-silhouette-1-1 dim-1,0.6491243824389585,"[2.4939458933076333, 0.5037656899494289, 0.27972073719568336, 0.7270537141329091, 0.6264020495241689, 0.0971285942330915, 0.13465555666796464, 0.3303228245007887]"
549,channel-2 amplitude-silhouette-1-1 dim-2,0.4079150052343951,"[1.6739156864381215, 0.3491938853033655, 0.17395689100024456, 0.41931322421793155, 0.35653614650493126, 0.12084047042364889, 0.06328315783301, 0.10628058015390816]"
550,channel-2 amplitude-silhouette-1-1 norm-1,0.6517246824380958,"[2.54823215288441, 0.5587900925102341, 0.2826378796406575, 0.687384773014089, 0.5750999625598274, 0.14868326865426076, 0.12395060331430936, 0.2890187269269784]"
551,channel-2 amplitude-silhouette-1-1 norm-2,0.6508126029835873,"[2.525347934002413, 0.5111645316270776, 0.27206963789640143, 0.7299495081343126, 0.5998082283161337, 0.10760526576784851, 0.1435003338704619, 0.31705538425405055]"
552,channel-2 amplitude-silhouette-1-2 dim-1,0.5578239209550869,"[2.1918082736364224, 0.3529156325373086, 0.3156053308842487, 0.520134688256146, 0.5062684042890669, 0.08552340409396911, 0.12565835948375362, 0.3646772744597802]"
