St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  216  818 1180]
40,50,20,Mode,40,[   0  216 1180]
40,50,20,Median,40,[   0  216  660  904 1180]
40,50,20,Mode,40,[   0  216  660  818 1180]
40,50,20,Median,40,[   0  143  660  904 1180]
40,50,20,Mode,40,[   0  216  412  660  818 1180]
40,50,20,Median,40,[   0   91  216  412  660  904 1180]
40,50,20,Mode,40,[   0   91  216  412  660  818 1180]
40,50,20,Median,40,[   0   91  216  412  660  988 1180]
40,50,20,Mode,40,[   0   91  216  412  660  818  968 1180]
40,50,20,Median,40,[   0   91  216  412  654  785  988 1180]
40,50,20,Mode,40,[   0   91  216  412  660  818  968 1180]
40,50,20,Median,40,[   0   91  216  412  654  731  988 1180]
40,50,20,Mode,40,[   0   91  216  412  660  818  968 1180]
40,50,20,Median,40,[   0   91  216  412  654  731  988 1180]
40,50,20,Mode,40,[   0   91  216  412  660  818  968 1180]
40,50,20,Median,40,[   0   91  216  412  654  818  988 1180]
40,50,20,Mode,40,[   0   91  216  412  660  818  968 1180]
