name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,1875,1.3280160563118284,0.23355303323313,0.7987206788197831,0.34025056025245326,2406,1179,1227,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,1875,1.9828209730348536,0.3637075857174106,1.1316339943988998,0.4960398551823111,971,434,537,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,1875,1.744525162417342,0.3163418989339068,1.0992154672887025,0.4808693611082707,1388,482,906,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,1875,1.9828209730348507,0.36370758571741,1.1316339943988998,0.4960398551823111,973,435,538,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,1875,1.9828209730348507,0.36370758571741,1.1316339943988998,0.4960398551823111,972,432,540,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,1875,1.7939173260640804,0.3261595023017062,1.1158669675229689,0.48866155613209583,1286,462,824,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1873,1.534651739725163,0.2746256858890388,0.6244125142428507,0.2586817410157698,1834,1706,128,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1873,2.32173422148172,0.4310728437599889,0.9355911816565474,0.40430014353974963,519,831,-312,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1873,2.033776425148759,0.3738359214967291,0.8137764868965836,0.3472960391057212,879,1146,-267,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1873,2.3217342214817203,0.431072843759989,0.9355911816565474,0.40430014353974963,518,834,-316,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1873,2.3217342214817203,0.431072843759989,0.9355911816565474,0.40430014353974963,517,832,-315,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1873,1.9729168159648147,0.3617389518567546,0.8171209332576188,0.3488610979848173,994,1139,-145,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,1875,1.443103334077084,0.2564287520184045,0.6763749826073823,0.28299796968701857,2131,1546,585,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,1875,1.947577793288112,0.3567023538217549,1.1483320953407061,0.5038538573584223,1030,405,625,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,1875,1.7206321380030838,0.3115927197192841,0.9495807366898369,0.41084666124579994,1447,803,644,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,1875,1.9475777932881109,0.3567023538217548,1.1483320953407061,0.5038538573584223,1032,406,626,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,1875,1.9475777932881109,0.3567023538217548,1.1483320953407061,0.5038538573584223,1033,407,626,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,1875,1.7429505634574929,0.3160289183533897,0.9702822638525179,0.4205340968926296,1392,760,632,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1873,1.0365089611890588,0.1756106223826244,0.38945223487247127,0.14873030757442746,2948,2552,396,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1873,2.0028550417929214,0.3676897263321985,0.7367549254693749,0.3112532189852086,938,1342,-404,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1873,1.597344886381132,0.2870871049139215,0.5225626168182101,0.2110203139537084,1720,2072,-352,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1873,2.0028550417929214,0.3676897263321985,0.7367549254693749,0.3112532189852086,935,1344,-409,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,1873,2.0028550417929214,0.3676897263321985,0.7367549254693749,0.3112532189852086,936,1343,-407,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,1873,1.5981540802683551,0.2872479471213862,0.5300938893964531,0.21454462971394783,1717,2051,-334,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,1875,1.6874803765299888,0.30500319577345,0.5096547438103656,0.20497997750324776,1503,2118,-615,channel-0,silhouette-2,dim-1,max
