Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,1862.0,1.2371633295310722,0.21549437836641994,0.5098477883346942,0.20507031414323137,2541.268235294118,2354.3505882352943,186.91764705882352
std,1860.84,1.2481558099409875,0.21767933656069377,0.46443941271659783,0.18382112256569527,2485.5576470588235,2440.995294117647,44.56235294117647
norm-2,1862.1882352941177,1.500736583440403,0.2678844231465897,0.648997406781517,0.2701864267561481,2131.3858823529413,1980.8776470588236,150.50823529411764
norm-1,1862.1811764705883,1.6133853317079023,0.29027543922515786,0.6185194387819447,0.25592403194238544,1923.3647058823528,2010.489411764706,-87.12470588235294
sum,1862.1811764705883,1.6133853317079023,0.29027543922515786,0.6185194387819447,0.25592403194238544,1923.4164705882354,2010.4564705882353,-87.04
mean,1862.1882352941177,1.702012879695453,0.30789179877210066,0.7550772580227318,0.31982729258449516,1799.5176470588235,1700.2894117647058,99.22823529411765
