Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-22,1858.1186440677966,0.9884518756705498,0.16605839041304365,0.14562403973246243,0.034629066118212856,2938.0677966101694,3877.14406779661,-939.0762711864406
channel-23,1863.7288135593221,0.8517561624010234,0.13888759658920868,0.1862558321147938,0.05364301957323906,3199.6101694915255,3649.8474576271187,-450.23728813559325
channel-30,1866.1525423728813,0.7883628073668262,0.1262869982365804,0.2252131315072178,0.07187338141430753,3359.7118644067796,3393.9661016949153,-34.25423728813559
channel-24,1868.584745762712,0.8308966097081365,0.13474137581959073,0.22813953519580632,0.07324281407437483,3265.364406779661,3375.8728813559323,-110.50847457627118
channel-25,1865.3983050847457,1.3241743235649857,0.23278941800413652,0.23930011665867784,0.0784654922784096,2612.322033898305,3327.6610169491523,-715.3389830508474
channel-20,1872.5169491525423,1.0971341293915395,0.1876609925541968,0.2426428841306472,0.08002976550871482,2771.4661016949153,3283.14406779661,-511.6779661016949
channel-11,1851.7457627118645,1.2289643009852556,0.2138646702443015,0.2995723407532791,0.10667033376760754,2603.771186440678,3080.5169491525426,-476.7457627118644
channel-28,1868.3389830508474,0.9081703178708043,0.15010095032469048,0.3172608990150066,0.11494782791087005,3147.135593220339,2957.6949152542375,189.4406779661017
channel-9,1857.7627118644068,0.9974481273100434,0.16784656132665568,0.35644549823405763,0.13328455641878784,2971.635593220339,2841.737288135593,129.89830508474577
channel-21,1866.135593220339,1.0399630412284895,0.17629718448729947,0.3889541430371814,0.14849722174637897,2911.3728813559323,2665.169491525424,246.20338983050848
channel-12,1874.5593220338983,1.1926750297836064,0.20665150838096566,0.39096623994736335,0.1494387976590832,2591.9491525423728,2645.3050847457625,-53.355932203389834
channel-32,1866.2966101694915,1.2792035010132528,0.2238506377131104,0.41590670819583786,0.16110987773255947,2434.9406779661017,2619.906779661017,-184.96610169491527
channel-31,1871.6949152542372,1.5609153438687133,0.2798460615408208,0.49027362870210023,0.19591043862818427,1982.1610169491526,2236.6525423728813,-254.4915254237288
channel-16,1870.5,1.3352485004822763,0.23499061488581996,0.5471739263498404,0.2225373617250282,2311.923728813559,2080.5593220338983,231.364406779661
channel-26,1864.9322033898304,1.3300989165530333,0.23396704011618463,0.5515810524957648,0.2245997096180411,2346.7966101694915,2072.237288135593,274.5593220338983
channel-7,1851.2372881355932,1.2413950264170721,0.2163355061594164,0.5636438401264509,0.2302445819975196,2479.677966101695,2073.898305084746,405.77966101694915
channel-14,1867.6440677966102,1.365061191781186,0.24091643705859836,0.5807350626034248,0.23824254835865882,2223.2203389830506,1986.4237288135594,236.79661016949152
channel-4,1849.0,1.2845744793976328,0.22491821871344891,0.5975289582463221,0.2461013783870746,2401.6525423728813,2019.3389830508474,382.3135593220339
channel-29,1871.3898305084747,1.5963569951938767,0.2868907433227106,0.6180863523598654,0.25572136588734323,1879.9745762711864,1853.7118644067796,26.26271186440678
channel-13,1873.1525423728813,1.3669875729196315,0.24129934083434165,0.6436175759326206,0.2676688943668728,2247.584745762712,1783.1440677966102,464.4406779661017
channel-33,1862.5338983050847,1.3823021746727409,0.2443434003500005,0.7138955229053012,0.30055598928209537,2168.593220338983,1659.7203389830509,508.8728813559322
channel-19,1861.0254237288136,1.4670151446570951,0.26118166532990705,0.7140227269605631,0.30061551537839165,2044.457627118644,1567.2118644067796,477.2457627118644
channel-5,1874.1186440677966,1.9456573921142302,0.3563206386742455,0.7223267461106727,0.30450144372051635,1526.8559322033898,1595.4745762711864,-68.61864406779661
channel-8,1874.9830508474577,1.7708456430330217,0.3215735798333861,0.7317165165598849,0.30889545756550585,1619.6949152542372,1545.1271186440679,74.5677966101695
channel-15,1870.1440677966102,1.593318610647261,0.28628680836309084,0.748519497430114,0.3167585390945196,1783.2796610169491,1544.4745762711864,238.8050847457627
channel-17,1870.0338983050847,1.5781433465931758,0.2832704447846456,0.7592017962895307,0.3217574013498295,1812.0254237288136,1515.8389830508474,296.1864406779661
channel-18,1871.406779661017,1.9139858445481677,0.35002533453912227,0.7593558627909295,0.32182949793023663,1239.0254237288136,1433.7288135593221,-194.70338983050848
overall,1785.25,1.5838800937121158,0.2844107290661348,0.7830256092777521,0.33290593417892206,1819.08125,1478.375,340.70625
channel-1,1849.6101694915253,1.961190060532669,0.35940804296101536,0.8333393215877226,0.3564506150290674,1211.2457627118645,1305.3389830508474,-94.09322033898304
channel-10,1874.9830508474577,1.8935714728723083,0.34596760170624086,0.8460190697553163,0.36238419874133593,1260.1016949152543,1266.0762711864406,-5.97457627118644
channel-6,1873.2372881355932,2.333524166685208,0.43341631278806786,0.8883098910264718,0.38217450726767727,746.4661016949152,1092.635593220339,-346.1694915254237
channel-27,1866.593220338983,2.3360734409032546,0.43392302805017996,0.9489302187280869,0.41054224646315923,678.5,962.9322033898305,-284.43220338983053
channel-3,1871.1525423728813,2.131865860492063,0.39333300564269885,0.9960068320455545,0.43257210244430544,928.3813559322034,905.4661016949152,22.915254237288135
channel-0,1874.5084745762713,2.279930874983619,0.422763657746184,1.0547137185643833,0.4600444324182082,928.2457627118644,836.042372881356,92.20338983050847
channel-2,1871.915254237288,2.6066170814148415,0.4876985657087466,1.134637592191812,0.4974454114052476,676.3898305084746,711.5762711864406,-35.186440677966104
