,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 151.5)","(153.1, 241.9)","(242.7, 325.9)","(326.7, 434.7)","(435.5, 521.1)","(521.9, 649.1)","(649.9, 771.5)","(772.3, 840.3)","(841.1, 938.7)"
"Time length, sec",141.6,88.80000000000001,83.19999999999999,108.0,85.60000000000002,127.20000000000005,121.60000000000002,68.0,97.60000000000002
Number of epochs,161,98,91,119,101,144,143,75,114
