St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  122  907 1343]
40,50,20,Mode,40,[   0   56  887 1343]
40,50,20,Median,40,[   0   94  390  922 1343]
40,50,20,Mode,40,[   0   56  390  887 1343]
40,50,20,Median,40,[   0   56  366  887 1343]
40,50,20,Mode,40,[   0   56  390  887 1343]
40,50,20,Median,40,[   0   56  366  654  887 1096 1343]
40,50,20,Mode,40,[   0   56  390  654  887 1096 1343]
40,50,20,Median,40,[   0   56  231  654  887 1096 1343]
40,50,20,Mode,40,[   0   56  231  654  887 1096 1343]
40,50,20,Median,40,[   0   56  231  654  887 1096 1343]
40,50,20,Mode,40,[   0   56  231  654  887 1096 1343]
40,50,20,Median,40,[   0   56  231  390  654  821  887 1096 1343]
40,50,20,Mode,40,[   0   56  231  390  654  821  887 1096 1343]
40,50,20,Median,40,[   0   56  231  390  654  821  887 1024 1096 1343]
40,50,20,Mode,40,[   0   56  231  390  654  821  887 1024 1096 1343]
40,50,20,Median,40,[   0   94  390  654  887 1024 1096 1343]
40,50,20,Mode,40,[   0   94  390  654  887 1024 1096 1343]
