,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 201.1)","(201.9, 264.3)","(265.1, 349.1)","(349.9, 406.7)","(407.5, 600.3)","(601.1, 668.3)","(669.1, 765.1)","(765.9, 840.3)","(841.1, 938.7)"
"Time length, sec",191.2,62.400000000000006,84.0,56.80000000000001,192.79999999999995,67.19999999999993,96.0,74.39999999999998,97.60000000000002
Number of epochs,213,70,93,64,219,77,113,83,114
