Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,1342.113924050633,0.35241088820545496,0.13882097197486126,0.188809668910607,0.061933480965404096,3794.5949367088606,3845.8481012658226,-51.25316455696203
amplitude-bottleneck,1342.687898089172,0.5770324258944759,0.22430508079347572,0.3151030041795321,0.13480664270020398,2862.0573248407645,2500.165605095541,361.89171974522293
life,1342.6949152542372,0.5920156219458151,0.230007228391969,0.36923653096139036,0.16604250517900682,2874.44209039548,2175.1553672316386,699.2867231638418
amplitude-wasserstein-1,1342.8343949044586,0.606614807965825,0.23556323348051716,0.37611208996413165,0.1700098065584265,2860.3694267515925,2121.891719745223,738.4777070063694
amplitude-wasserstein-2,1342.8471337579617,0.6375937341804383,0.2473528682896251,0.4233179739033405,0.19724831449561137,2722.2547770700635,1772.7961783439491,949.4585987261147
amplitude-landscape-2-2,1342.56050955414,0.6685272837554144,0.2591252341331633,0.3906258863788495,0.17838448627738024,2561.3375796178343,1957.4458598726114,603.891719745223
landscape,1342.1223628691982,0.6720540895095479,0.2604674288753516,0.3223299989626456,0.1389767278322891,2587.6476793248944,2530.1772151898736,57.470464135021096
amplitude-landscape-1-2,1342.56050955414,0.6935907856166306,0.2686636387871551,0.40079533699044634,0.18425241285953067,2471.127388535032,1876.8407643312103,594.2866242038217
amplitude-landscape-2-1,1342.56050955414,0.7229074720718466,0.2798206758234187,0.37279861415966264,0.16809788097906597,2379.687898089172,2071.063694267516,308.62420382165607
bd2,1342.7175141242938,0.7399875037805206,0.28632081514323354,0.4463315018966824,0.21052746769855787,2405.423728813559,1754.7514124293784,650.6723163841808
amplitude-landscape-1-1,1342.56050955414,0.8528479721747491,0.32927206844152124,0.38060437547564685,0.17260192314116193,1998.1719745222929,2009.2866242038217,-11.114649681528663
amplitude-silhouette-2-1,1342.56050955414,0.8909630568673612,0.3437775075949333,0.3246303711919525,0.1403040773488694,1878.5350318471337,2448.9872611464966,-570.452229299363
silhouette-1,1342.126582278481,0.9024061681533028,0.3481324068644114,0.29625068208841343,0.12392856814546009,1876.6434599156119,2759.649789029536,-883.006329113924
silhouette-2,1342.126582278481,0.957768917767757,0.36920178142764604,0.2638855209185593,0.10525338137110331,1809.2257383966244,3048.5632911392404,-1239.337552742616
amplitude-silhouette-2-2,1342.56050955414,1.012575686500651,0.3900595666185109,0.2881475281404749,0.11925292594349664,1615.9490445859872,2752.8662420382166,-1136.9171974522294
amplitude-silhouette-1-1,1342.56050955414,1.0831743608677002,0.41692726961855914,0.3794322195087302,0.17192557144632675,1384.7898089171974,2001.0891719745223,-616.2993630573249
amplitude-silhouette-1-2,1342.56050955414,1.2045173280949233,0.4631067033520524,0.3345082255640852,0.1460037484971564,1304.7324840764331,2354.4267515923566,-1049.6942675159235
