name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,1343,1.0984365829857003,0.4227356060308726,0.28018363354920867,0.11465763849343086,913,2671,-1758,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,1343,0.8324603127836289,0.3215131468711408,0.3663444009404146,0.1643737024798948,1660,1830,-170,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,1343,0.591444250041313,0.2297897816655202,0.3096337468860577,0.13165079864502954,2715,2399,316,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,1343,0.8324603127836289,0.3215131468711408,0.3663444009404146,0.1643737024798948,1659,1829,-170,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,1343,0.8324603127836289,0.3215131468711408,0.3663444009404146,0.1643737024798948,1661,1831,-170,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,1343,0.7692780992048737,0.2974679227286331,0.3124587419747582,0.1332808634743455,1914,2385,-471,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1343,0.3822305273578611,0.1501694174732855,0.23044208645522626,0.08595601462230293,3754,3279,475,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1343,0.6171329612414004,0.2395661219320465,0.26266431871950563,0.10454872925962777,2557,2889,-332,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1343,0.6060855779075148,0.2353618246558776,0.2630480774753677,0.10477016385729304,2623,2877,-254,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1343,0.6171329612413999,0.2395661219320464,0.26266431871950563,0.10454872925962777,2560,2888,-328,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1343,0.6171329612413999,0.2395661219320464,0.26266431871950563,0.10454872925962777,2559,2886,-327,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1343,0.224192972508508,0.0900251424622514,0.2720511253394349,0.10996505843907978,4393,2769,1624,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,1343,0.6738659861036648,0.2611569814766432,0.212021723666665,0.07532718710859322,2301,3554,-1253,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,1343,1.29988000330331,0.4993988300493329,0.33607488499963056,0.14690773465119014,625,2168,-1543,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,1343,0.8370211613449804,0.3232488667791025,0.2988389481257674,0.12542203673706198,1643,2498,-855,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,1343,1.29988000330331,0.4993988300493329,0.33607488499963056,0.14690773465119014,626,2170,-1544,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,1343,1.29988000330331,0.4993988300493329,0.33607488499963056,0.14690773465119014,627,2167,-1540,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,1343,1.129446436816972,0.4345370109479369,0.30632530691813514,0.12974177881940757,870,2435,-1565,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1343,1.3290065672360392,0.5104835122501326,0.15417876109923276,0.04195092416153627,578,4318,-3740,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1343,1.5198760364815462,0.5831226128769093,0.2441182316967549,0.09384735696410068,352,3096,-2744,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1343,0.4855903180217502,0.1895050024910216,0.1726992501309089,0.0526375260296319,3227,4092,-865,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1343,1.519876036481548,0.5831226128769099,0.2441182316967549,0.09384735696410068,349,3099,-2750,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,1343,1.519876036481548,0.5831226128769099,0.2441182316967549,0.09384735696410068,350,3097,-2747,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,1343,1.7695146120832317,0.6781274435873236,0.17952091105385445,0.05657372740303955,173,3993,-3820,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,1343,0.6466378859660643,0.2507947967145159,0.2211326698933259,0.08058434067507989,2427,3454,-1027,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,1343,1.3003650070241577,0.4995834076783391,0.30378512028175647,0.1282760527682646,619,2446,-1827,channel-0,silhouette-2,dim-1,mean
