St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  104  664 1046]
40,50,20,Mode,40,[   0  104  976 1046]
40,50,20,Median,40,[   0  104  553 1046]
40,50,20,Mode,40,[   0  104  664  976 1046]
40,50,20,Median,40,[   0  104  507  664  858 1046]
40,50,20,Mode,40,[   0  104  485  664 1046]
40,50,20,Median,40,[   0  104  507  664  856  976 1046]
40,50,20,Mode,40,[   0  104  485  664  856  976 1046]
40,50,20,Median,40,[   0  104  485  553  664  856  976 1046]
40,50,20,Mode,40,[   0  104  485  553  664  856  976 1046]
40,50,20,Median,40,[   0  104  485  553  664  856  976 1046]
40,50,20,Mode,40,[   0  104  485  553  664  856  976 1046]
40,50,20,Median,40,[   0  104  485  553  681  856  976 1046]
40,50,20,Mode,40,[   0  104  485  553  681  856  976 1046]
40,50,20,Median,40,[   0  104  485  553  681  856  976 1046]
40,50,20,Mode,40,[   0  104  485  553  681  856  976 1046]
40,50,20,Median,40,[   0  104  485  553  681  856  976 1046]
40,50,20,Mode,40,[   0  104  485  553  681  856  976 1046]
