,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 57.9)","(58.7, 133.1)","(133.9, 198.7)","(199.5, 508.3)","(509.1, 620.3)","(621.1, 711.5)","(713.1, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",48.0,74.39999999999999,64.79999999999998,308.8,111.19999999999993,90.39999999999998,58.39999999999998,104.80000000000007,60.80000000000007
Number of epochs,55,86,69,346,126,107,68,119,70
