,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 101.1)","(101.9, 149.9)","(150.7, 338.7)","(339.5, 453.1)","(454.7, 620.3)","(621.1, 725.1)","(725.9, 761.9)","(762.7, 831.5)","(832.3, 938.7)"
"Time length, sec",91.19999999999999,48.0,188.0,113.60000000000002,165.59999999999997,104.0,36.0,68.79999999999995,106.40000000000009
Number of epochs,104,55,204,127,192,121,42,78,123
