,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 128.3)","(129.1, 185.1)","(185.9, 309.1)","(309.9, 508.3)","(509.1, 619.5)","(620.3, 721.1)","(721.9, 777.9)","(778.7, 877.1)","(877.9, 938.7)"
"Time length, sec",118.4,56.0,123.20000000000002,198.40000000000003,110.39999999999998,100.80000000000007,56.0,98.39999999999998,60.80000000000007
Number of epochs,135,59,138,224,125,117,66,112,70
