St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  311  873 1180]
40,50,20,Mode,40,[   0  446  664 1180]
40,50,20,Median,40,[   0  164  437 1180]
40,50,20,Mode,40,[   0  164  664 1180]
40,50,20,Median,40,[   0  164  720  893 1180]
40,50,20,Mode,40,[   0  164  664  873 1180]
40,50,20,Median,40,[   0  164  716  873  966 1180]
40,50,20,Mode,40,[   0  164  664  873  966 1180]
40,50,20,Median,40,[   0  128  235  407  716  873  966 1180]
40,50,20,Mode,40,[   0  164  235  664  873  966 1180]
40,50,20,Median,40,[   0  128  235  716  873  966 1119 1180]
40,50,20,Mode,40,[   0  164  235  664  873  966 1119 1180]
40,50,20,Median,40,[   0  128  235  407  664  726  873  966 1119 1180]
40,50,20,Mode,40,[   0  164  235  664  726  873  966 1180]
40,50,20,Median,40,[   0  128  235  396  446  664  726  873  966 1119 1180]
40,50,20,Mode,40,[   0  164  235  396  446  664  726  873  966 1119 1180]
40,50,20,Median,40,[   0  128  235  396  446  664  726  873  966 1119 1180]
40,50,20,Mode,40,[   0  164  235  396  446  664  726  873  966 1119 1180]
