,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0 1997 1999 2078],0.9285477455841973,346.52917021935696,0.44377123339497576
1,2,20,20,[   0 1997 2078],0.9285477455841973,346.52917021935696,0.44377123339497576
2,2,20,40,[   0 1997 2078],0.9285477455841973,346.52917021935696,0.44377123339497576
3,2,20,60,[   0 1997 2078],0.9285477455841973,346.52917021935696,0.44377123339497576
4,2,21,0,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
5,2,21,20,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
6,2,21,40,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
7,2,21,60,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
8,2,22,0,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
9,2,22,20,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
10,2,22,40,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
11,2,22,60,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
12,2,23,0,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
13,2,23,20,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
14,2,23,40,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
15,2,23,60,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
16,2,24,0,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
17,2,24,20,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
18,2,24,40,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
19,2,24,60,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
20,2,25,0,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
21,2,25,20,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
22,2,25,40,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
23,2,25,60,[   0 1997 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
24,2,26,0,[   0 1997 2020 2078],0.9303580852256421,372.39815690861434,0.8605429878463533
