St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  487  994 2019]
40,50,20,Mode,40,[   0  604  777 2019]
40,50,20,Median,40,[   0  468  897 1954 2019]
40,50,20,Mode,40,[   0  604  777 2019]
40,50,20,Median,40,[   0  421  777 1104 2019]
40,50,20,Mode,40,[   0  604 1104 2019]
40,50,20,Median,40,[   0  523 1104 2019]
40,50,20,Mode,40,[   0  170  604 1104 2019]
40,50,20,Median,40,[   0  523 1104 2019]
40,50,20,Mode,40,[   0  170  604  777 1104 1218 1840 2019]
40,50,20,Median,40,[   0  170  604 1104 2019]
40,50,20,Mode,40,[   0  170  523  604  777 1104 1218 1840 2019]
40,50,20,Median,40,[   0  170  604  777  897 1104 2019]
40,50,20,Mode,40,[   0  170  523  604  777 1104 1218 1840 2019]
40,50,20,Median,40,[   0  170  421  507  604  777  897 1104 2019]
40,50,20,Mode,40,[   0  170  421  523  604  777 1104 1218 1840 2019]
40,50,20,Median,40,[   0  170  461  523  604  777  897 1104 2019]
40,50,20,Mode,40,[   0  170  468  523  604  777 1104 1218 1840 2019]
