St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  380 1046]
40,50,20,Mode,40,[   0  489  718 1046]
40,50,20,Median,40,[   0  240  428 1046]
40,50,20,Mode,40,[   0  249  489  718 1046]
40,50,20,Median,40,[   0   73  249  428 1046]
40,50,20,Mode,40,[   0  249  489  718 1046]
40,50,20,Median,40,[   0   73  249  428  718  942 1046]
40,50,20,Mode,40,[   0  249  718  876 1046]
40,50,20,Median,40,[   0   73  249  380  489  718  942 1046]
40,50,20,Mode,40,[   0  249  380  489  718  876 1046]
40,50,20,Median,40,[   0   73  249  380  489  598  942 1046]
40,50,20,Mode,40,[   0  249  380  489  598  876 1046]
40,50,20,Median,40,[   0   73  249  380  489  598  942 1046]
40,50,20,Mode,40,[   0   73  249  380  489  598  876 1046]
40,50,20,Median,40,[   0   73  249  380  489  598  942 1046]
40,50,20,Mode,40,[   0   73  249  380  432  489  598  876 1046]
40,50,20,Median,40,[   0   73  249  380  489  598  718  767 1046]
40,50,20,Mode,40,[   0   73  249  380  432  489  598  718  767 1046]
