St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  227 2019]
40,50,20,Mode,40,[   0  227 1074 2019]
40,50,20,Median,40,[   0  227 1687 2019]
40,50,20,Mode,40,[   0  227 1074 2019]
40,50,20,Median,40,[   0  227  866 1186 2019]
40,50,20,Mode,40,[   0  227  822 2019]
40,50,20,Median,40,[   0  227  822 1118 2019]
40,50,20,Mode,40,[   0  227  822 1382 1687 2019]
40,50,20,Median,40,[   0  227  822 1235 1559 1718 2019]
40,50,20,Mode,40,[   0  227  822 1235 2019]
40,50,20,Median,40,[   0  227  822 1235 1559 1718 2019]
40,50,20,Mode,40,[   0  227  822 1235 2019]
40,50,20,Median,40,[   0  227  822 1235 1559 1718 2019]
40,50,20,Mode,40,[   0  227  822 1235 2019]
40,50,20,Median,40,[   0  227  822 1344 1559 1718 2019]
40,50,20,Mode,40,[   0  227  822 1382 1482 2019]
40,50,20,Median,40,[   0   43  227  582  822 1074 1235 1344 1559 1718 2019]
40,50,20,Mode,40,[   0  227  822 1382 1482 2019]
