,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 83.5)","(84.3, 209.1)","(210.7, 264.3)","(265.1, 369.1)","(369.9, 505.9)","(506.7, 580.3)","(581.1, 694.7)","(695.5, 840.3)","(841.1, 938.7)"
"Time length, sec",73.6,124.8,53.60000000000002,104.0,136.0,73.59999999999997,113.60000000000002,144.79999999999995,97.60000000000002
Number of epochs,85,138,60,115,155,84,131,164,114
