Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-2,4087.3492063492063,0.6666915744162064,0.1388607593867077,0.3393332879267718,0.1246420956732545,2982.915750915751,3213.639194139194,-230.7234432234432
dim-3,4248.690476190476,0.7523299139020345,0.15740043165094786,0.4949471846859454,0.18801280071090593,2588.1666666666665,2499.8809523809523,88.28571428571429
dim-1,4284.872405372405,1.1452502179604742,0.24246295980067398,0.6840503693725646,0.2650213609232497,1925.9212454212454,1912.4420024420024,13.47924297924298
norm-2,4284.962703962704,1.1203259405854096,0.23706715300746564,0.6862364998152473,0.2659116196362712,1918.5734265734266,1856.6643356643356,61.90909090909091
norm-1,4284.871794871795,1.0772203837299146,0.22773531750403792,0.6932707439995673,0.2687761775109269,2004.4195804195804,1841.3240093240092,163.0955710955711
all,4284.865384615385,1.1115670479121846,0.23517095790916956,0.8514233615487875,0.33318072675985705,2037.068376068376,1490.8910256410256,546.1773504273505
