Feature,IV,IVs
channel-0 landscape dim-1 max,1.3375382593555682,"[3.2333696191411114, 2.7791976188792527, 0.509486580896422, 0.30552193463193933, 0.5505709084696481, 3.35054171085721, 0.21120742358415728, 0.30185664476801966, 0.7960918929723544]"
channel-0 landscape dim-1 mean,1.7516381131738004,"[3.84027025229091, 3.3315627042761466, 0.731702233154361, 0.6112532757348594, 0.8093378519244079, 4.314928623162929, 0.28690898958139405, 0.43775456552292685, 1.4010245229162681]"
channel-0 landscape dim-1 std,1.7098240300738121,"[3.6815019371632256, 3.3568536343383846, 0.7498298858186225, 0.5272391862044292, 0.7517475330517719, 4.309433542142973, 0.2755357993576823, 0.48060643446111717, 1.2556683181261024]"
channel-0 landscape dim-1 sum,1.7516381131738004,"[3.84027025229091, 3.3315627042761466, 0.731702233154361, 0.6112532757348594, 0.8093378519244079, 4.314928623162929, 0.28690898958139405, 0.43775456552292685, 1.4010245229162681]"
channel-0 landscape dim-1 norm-1,1.7516381131738004,"[3.84027025229091, 3.3315627042761466, 0.731702233154361, 0.6112532757348594, 0.8093378519244079, 4.314928623162929, 0.28690898958139405, 0.43775456552292685, 1.4010245229162681]"
channel-0 landscape dim-1 norm-2,1.7099531832932882,"[3.6815019371632256, 3.347654243110215, 0.7525370166688368, 0.5367858866070788, 0.7513566665888721, 4.318694171757659, 0.2754271488660078, 0.47631376786077584, 1.249307811016923]"
channel-0 landscape dim-2 max,0.6959291271727931,"[2.393443152264764, 1.3910041678843394, 0.1558126168280612, 0.061203263708626054, 0.23053925739907466, 1.4505057186550707, 0.07015061971489839, 0.12965000890030132, 0.381053339200002]"
channel-0 landscape dim-2 mean,0.9481288344748978,"[2.513600761595116, 1.9656771702783795, 0.37492627223064934, 0.17216617678666654, 0.30356391930983184, 2.1197092081740108, 0.12028783597335807, 0.17562920140833982, 0.7875989645177287]"
channel-0 landscape dim-2 std,0.8483728346999224,"[2.4693546057724, 1.7590642642647474, 0.2513915637382734, 0.1067099420512963, 0.3122762076105123, 1.8527360866315288, 0.10687241918888735, 0.16329716714077172, 0.613653255900885]"
channel-0 landscape dim-2 sum,0.9481288344748978,"[2.513600761595116, 1.9656771702783795, 0.37492627223064934, 0.17216617678666654, 0.30356391930983184, 2.1197092081740108, 0.12028783597335807, 0.17562920140833982, 0.7875989645177287]"
channel-0 landscape dim-2 norm-1,0.9481288344748978,"[2.513600761595116, 1.9656771702783795, 0.37492627223064934, 0.17216617678666654, 0.30356391930983184, 2.1197092081740108, 0.12028783597335807, 0.17562920140833982, 0.7875989645177287]"
channel-0 landscape dim-2 norm-2,0.8574213403877695,"[2.526371856424238, 1.7597008790342499, 0.25918796272623623, 0.10918532775823676, 0.305693822391819, 1.866008230950709, 0.10757962357356081, 0.16382629201134424, 0.6192380686195323]"
channel-0 silhouette-1 dim-1 max,0.7892005206747398,"[2.4277775102785144, 1.680186074435429, 0.14820582312862163, 0.09923284591722818, 0.3715956882646293, 1.600366480018554, 0.12494002618737002, 0.1520757715123408, 0.4984244663299713]"
channel-0 silhouette-1 dim-1 mean,1.7556700427808671,"[3.9253425627251444, 3.384128841520923, 0.7264069460531091, 0.5007982258736048, 0.8050835623968756, 4.149187758718781, 0.2962315716963244, 0.548377321263049, 1.4654735947799928]"
channel-0 silhouette-1 dim-1 std,1.2960794787536116,"[3.2376460066275583, 2.6072879175982293, 0.3597478023488507, 0.29722270975710285, 0.5578639639351042, 2.960339165866194, 0.2047441484191123, 0.3886853175335208, 1.051178276696831]"
channel-0 silhouette-1 dim-1 sum,1.7556700427808671,"[3.9253425627251444, 3.384128841520923, 0.7264069460531091, 0.5007982258736048, 0.8050835623968756, 4.149187758718781, 0.2962315716963244, 0.548377321263049, 1.4654735947799928]"
channel-0 silhouette-1 dim-1 norm-1,1.7556700427808671,"[3.9253425627251444, 3.384128841520923, 0.7264069460531091, 0.5007982258736048, 0.8050835623968756, 4.149187758718781, 0.2962315716963244, 0.548377321263049, 1.4654735947799928]"
channel-0 silhouette-1 dim-1 norm-2,1.3309935566263043,"[3.3479513830011136, 2.609294808058696, 0.37919917704522754, 0.2980448139861829, 0.5992807175312799, 3.0182135243211445, 0.2112249403168886, 0.3940169874465107, 1.1217156579296932]"
channel-0 silhouette-1 dim-2 max,0.490385367324903,"[1.778420195575491, 0.9384941518915799, 0.09783805646170522, 0.02208904192875833, 0.17347082177169268, 1.0520498266805662, 0.024794664658249817, 0.10247842546086369, 0.22383312149521967]"
channel-0 silhouette-1 dim-2 mean,0.819280521671802,"[2.431241223008079, 1.6502695062007435, 0.24151566900208124, 0.0796173935873438, 0.30885382898348457, 1.8781906524921048, 0.10389487627283339, 0.15743804936646347, 0.5225034961330836]"
channel-0 silhouette-1 dim-2 std,0.6095030228568263,"[2.0017533427875893, 1.2402231049671804, 0.1388566877328063, 0.028354759132705017, 0.21628470644204173, 1.3472390030778054, 0.054962667037120716, 0.12793127869555998, 0.3299216558386292]"
channel-0 silhouette-1 dim-2 sum,0.819280521671802,"[2.431241223008079, 1.6502695062007435, 0.24151566900208124, 0.0796173935873438, 0.30885382898348457, 1.8781906524921048, 0.10389487627283339, 0.15743804936646347, 0.5225034961330836]"
channel-0 silhouette-1 dim-2 norm-1,0.819280521671802,"[2.431241223008079, 1.6502695062007435, 0.24151566900208124, 0.0796173935873438, 0.30885382898348457, 1.8781906524921048, 0.10389487627283339, 0.15743804936646347, 0.5225034961330836]"
channel-0 silhouette-1 dim-2 norm-2,0.6139188804018327,"[2.0139766892992945, 1.2402231049671804, 0.14049124371923435, 0.028211361731615446, 0.21553108970824125, 1.3646918957689735, 0.054471171417829395, 0.1324248028862568, 0.3352485641178693]"
channel-0 silhouette-2 dim-1 max,0.7058243725516363,"[2.114923613864734, 1.6594648993723904, 0.14671656833182772, 0.08036233743749012, 0.325139847592268, 1.4851703523535105, 0.06928166421846571, 0.11998257364616695, 0.35137749614787445]"
channel-0 silhouette-2 dim-1 mean,1.5658736201641232,"[3.7848558826696665, 3.230373293535899, 0.6243928072511495, 0.4099584179824226, 0.6866054393045574, 3.700769642331986, 0.23179135062951003, 0.41970340457070004, 1.0044123432012195]"
channel-0 silhouette-2 dim-1 std,1.131414536360411,"[2.9774360973544947, 2.469197008298305, 0.336044915152907, 0.23830671625581779, 0.4751792937726726, 2.6102419093407847, 0.14452863567328877, 0.26029591789882445, 0.6715003334966049]"
channel-0 silhouette-2 dim-1 sum,1.5658736201641232,"[3.7848558826696665, 3.230373293535899, 0.6243928072511495, 0.4099584179824226, 0.6866054393045574, 3.700769642331986, 0.23179135062951003, 0.41970340457070004, 1.0044123432012195]"
channel-0 silhouette-2 dim-1 norm-1,1.5658736201641232,"[3.7848558826696665, 3.230373293535899, 0.6243928072511495, 0.4099584179824226, 0.6866054393045574, 3.700769642331986, 0.23179135062951003, 0.41970340457070004, 1.0044123432012195]"
channel-0 silhouette-2 dim-1 norm-2,1.150490918454475,"[2.9891020677685165, 2.4803962859749906, 0.344432063833682, 0.2622989172623896, 0.49233725992929056, 2.685067654976814, 0.15115773867392435, 0.26819199403440025, 0.6814342836362659]"
channel-0 silhouette-2 dim-2 max,0.4466200492130581,"[1.6329832894442249, 0.9102282468073861, 0.07547966316610687, 0.022758137457149826, 0.14938832933540014, 0.9297261119191313, 0.028983456752875322, 0.0784876822869639, 0.1915455257482842]"
channel-0 silhouette-2 dim-2 mean,0.7250761012890404,"[2.251759351694054, 1.47263181556024, 0.18249533194130196, 0.06399810022555734, 0.2644171000244523, 1.665481426595219, 0.08609235647714669, 0.11974719959591326, 0.41906222948747884]"
channel-0 silhouette-2 dim-2 std,0.5500332405540552,"[1.987478019261975, 1.0173428490144136, 0.10581237644249772, 0.023666095389166246, 0.1838283297449845, 1.2125855499198273, 0.05203476759077195, 0.09119202536741323, 0.2763591522554471]"
channel-0 silhouette-2 dim-2 sum,0.7250761012890404,"[2.251759351694054, 1.47263181556024, 0.18249533194130196, 0.06399810022555734, 0.2644171000244523, 1.665481426595219, 0.08609235647714669, 0.11974719959591326, 0.41906222948747884]"
channel-0 silhouette-2 dim-2 norm-1,0.7250761012890404,"[2.251759351694054, 1.47263181556024, 0.18249533194130196, 0.06399810022555734, 0.2644171000244523, 1.665481426595219, 0.08609235647714669, 0.11974719959591326, 0.41906222948747884]"
channel-0 silhouette-2 dim-2 norm-2,0.5573979738178629,"[2.0232589511017505, 1.0278306428083783, 0.10455846146788568, 0.026744583865043574, 0.18435426825594614, 1.2252128089420946, 0.05853877145968, 0.0909902461140811, 0.27509303034590593]"
channel-0 entropy dim-1,0.6196055121181262,"[1.9676698597571853, 1.248297942105953, 0.12553756574132188, 0.04764682934978583, 0.2039929440334696, 1.1675666136167373, 0.11239297845972213, 0.10933809841245663, 0.5940067775865042]"
channel-0 entropy dim-2,0.09392527875032003,"[0.38642529851446666, 0.13888910794445528, 0.017783955659063048, 0.03949723873249753, 0.03865870389323872, 0.08018939925296067, 0.021793334027337186, 0.03239048807859085, 0.0896999826502703]"
channel-0 amplitude-bottleneck dim-1,1.3971801049030441,"[3.478107551325577, 2.879955370031846, 0.4892647970558645, 0.34804922422379664, 0.6131336314695789, 3.308449454331316, 0.20496860266895928, 0.3547888827940314, 0.8979034302264307]"
channel-0 amplitude-bottleneck dim-2,0.8237512520611034,"[2.821607173841307, 1.6330471611135933, 0.18570798662748508, 0.08400147860019976, 0.20904565996486976, 1.7112857799059595, 0.10137137123564179, 0.11239754664488659, 0.5552971106159885]"
channel-0 amplitude-bottleneck norm-1,1.4931970664009644,"[3.6229507831740997, 3.0474936569096576, 0.6334602899295297, 0.38947151122211776, 0.6592018128721722, 3.4597471210987996, 0.24408782442762014, 0.3182428218052139, 1.0641177761694696]"
channel-0 amplitude-bottleneck norm-2,1.500311069725305,"[3.616899259737983, 3.1125774491390645, 0.5975893334548203, 0.3794745019899023, 0.6562721923823408, 3.621545167442484, 0.22455327019363558, 0.31198635346585457, 0.9819020997216609]"
channel-0 amplitude-wasserstein-1 dim-1,1.5830858322821322,"[3.5768422521729684, 3.0165667667397114, 0.6132675634240341, 0.3860763775882994, 0.6612566708951828, 3.5100368355934943, 0.31044394245921003, 0.6087387323727922, 1.5645433492934953]"
channel-0 amplitude-wasserstein-1 dim-2,0.58647411977387,"[2.0769853578673834, 1.2233998113917302, 0.11424945080080204, 0.03565025946322292, 0.15390272334607843, 1.0388711177788743, 0.11206029854113789, 0.08815968956080789, 0.4349883692147929]"
channel-0 amplitude-wasserstein-1 norm-1,1.490581947491092,"[3.5595062577274392, 2.796791936411458, 0.5637402679430766, 0.2980736088892776, 0.6371240336180035, 3.257366412862635, 0.3014492577209525, 0.5035479361580426, 1.4976378160889434]"
channel-0 amplitude-wasserstein-1 norm-2,1.5722578609734756,"[3.54767185175891, 2.992202574158817, 0.6043968201119765, 0.37790918812343577, 0.6548691593791935, 3.477889853259292, 0.3081138378578985, 0.6011698634734427, 1.5860976006383145]"
channel-0 amplitude-wasserstein-2 dim-1,1.8191000495773626,"[3.9143265214165566, 3.36015518930724, 0.761929590766161, 0.5375007773305867, 0.8651023087404518, 4.156112568704552, 0.4123624686684359, 0.6033767442218924, 1.7610342770403868]"
