,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 125.1)","(125.9, 198.7)","(199.5, 449.9)","(450.7, 508.3)","(509.1, 620.3)","(621.1, 723.5)","(724.3, 773.1)","(773.9, 877.1)","(877.9, 938.7)"
"Time length, sec",115.19999999999999,72.79999999999998,250.39999999999998,57.60000000000002,111.19999999999993,102.39999999999998,48.80000000000007,103.20000000000005,60.80000000000007
Number of epochs,132,78,276,70,126,119,58,117,70
