St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  530 1834 2019]
40,50,20,Mode,40,[   0  530 1834 2019]
40,50,20,Median,40,[   0   90  594 1834 2019]
40,50,20,Mode,40,[   0   90 1834 2019]
40,50,20,Median,40,[   0   90  594 1510 1834 2019]
40,50,20,Mode,40,[   0   90 1510 1834 2019]
40,50,20,Median,40,[   0   90  530  928 1510 1834 2019]
40,50,20,Mode,40,[   0   90  530  928 1510 1834 2019]
40,50,20,Median,40,[   0   90  530  928 1510 1746 1913 2019]
40,50,20,Mode,40,[   0   90  530  928 1510 1746 2019]
40,50,20,Median,40,[   0   90  530  928 1280 1510 1746 1913 2019]
40,50,20,Mode,40,[   0   90  530  928 1374 1746 2019]
40,50,20,Median,40,[   0   90  259  530  928 1280 1510 1746 1913 2019]
40,50,20,Mode,40,[   0   90  273  530  928 1374 1746 2019]
40,50,20,Median,40,[   0   90  259  530  928 1280 1510 1746 1834 1921 2019]
40,50,20,Mode,40,[   0   90  273  530  928 1374 1746 1834 1913 2019]
40,50,20,Median,40,[   0   90  259  530  594  928 1510 1834 1921 2019]
40,50,20,Mode,40,[   0   90  273  530  594  928 1374 1746 1834 1913 2019]
