St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  911 1410 2019]
40,50,20,Mode,40,[   0 1019 1442 2019]
40,50,20,Median,40,[   0 1019 1411 2019]
40,50,20,Mode,40,[   0 1019 1442 2019]
40,50,20,Median,40,[   0 1019 1405 2019]
40,50,20,Mode,40,[   0 1019 1442 1817 2019]
40,50,20,Median,40,[   0 1019 1405 2019]
40,50,20,Mode,40,[   0 1019 1442 1817 2019]
40,50,20,Median,40,[   0 1019 1396 2019]
40,50,20,Mode,40,[   0 1019 1442 1817 2019]
40,50,20,Median,40,[   0  911 1019 1396 2019]
40,50,20,Mode,40,[   0  911 1019 1442 1817 2019]
40,50,20,Median,40,[   0  911 1019 1408 2019]
40,50,20,Mode,40,[   0  911 1019 1442 1817 2019]
40,50,20,Median,40,[   0  911 1019 1408 2019]
40,50,20,Mode,40,[   0  911 1019 1442 1817 2019]
40,50,20,Median,40,[   0  911 1019 1411 2019]
40,50,20,Mode,40,[   0  911 1019 1390 2019]
