name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.634833887226,-2.7450388008562564e-16,0.9999999999999999,2019,0.2599461921679529
channel-0 landscape dim-1 mean,0.8908850732091738,-1.2669409850105798e-16,0.9999999999999998,2019,0.3632082018490326
channel-0 landscape dim-1 std,0.769029305663574,9.853985438971176e-17,1.0,2019,0.3140654048739933
channel-0 landscape dim-1 sum,0.8908850732091724,9.15012933618752e-17,1.0,2019,0.363208201849032
channel-0 landscape dim-1 norm-1,0.8908850732091724,9.15012933618752e-17,1.0,2019,0.363208201849032
channel-0 landscape dim-1 norm-2,0.9962665688986612,4.645450278372126e-16,1.0,2019,0.40570714590317025
channel-0 landscape dim-2 max,0.8994600721187842,2.7450388008562564e-16,1.0,2019,0.3666663839192286
channel-0 landscape dim-2 mean,0.730981671184068,-2.0411826980726007e-16,1.0000000000000002,2019,0.29872130410414527
channel-0 landscape dim-2 std,0.8690476671989112,2.0411826980726007e-16,1.0,2019,0.35440146884296253
channel-0 landscape dim-2 sum,0.7309816711840684,6.334704925052899e-17,1.0,2019,0.29872130410414544
channel-0 landscape dim-2 norm-1,0.7309816711840684,6.334704925052899e-17,1.0,2019,0.29872130410414544
channel-0 landscape dim-2 norm-2,0.8635424805942876,7.038561027836554e-18,1.0,2019,0.35218130090943006
channel-0 silhouette-1 dim-1 max,0.4445280293212633,-5.349306381155781e-16,0.9999999999999998,2019,0.1831983916613133
channel-0 silhouette-1 dim-1 mean,1.2243067216952663,0.0,1.0000000000000002,2019,0.4976726815258225
channel-0 silhouette-1 dim-1 std,0.677804119815294,5.490077601712513e-16,0.9999999999999998,2019,0.27727551074383133
channel-0 silhouette-1 dim-1 sum,1.2243067216952659,4.2935222269802983e-16,1.0,2019,0.49767268152582234
channel-0 silhouette-1 dim-1 norm-1,1.2243067216952659,4.2935222269802983e-16,1.0,2019,0.49767268152582234
channel-0 silhouette-1 dim-1 norm-2,0.5792902803073666,2.0411826980726007e-16,1.0,2019,0.23754620033299645
