,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  210 1046],2,836,210,523.0,146615.48382013498,29.555817423354465,0.23418984555050862,164.41631668546253,1.6583668240909262,0.23418984555050862,164.41631668546253,1.6583668240909262
1,40,35,10,Mode,40,[   0  210  556 1046],3,490,210,348.6666666666667,59911.09077239727,19.03240195778348,0.06702090496232728,99.00408793345004,3.507059841385193,0.1358384898961706,71.11863193377032,3.064449626636069
2,20,35,10,Mode,40,[   0  210  556  659 1046],4,387,103,261.5,87083.72433931411,30.4306952255957,0.07083346625899246,104.74752080572371,3.8285010457993094,0.2373642306453684,112.26547895335057,1.5257908219187373
3,40,45,10,Mode,40,[   0  210  556  682  795 1046],5,346,113,209.2,83297.99606233994,31.048664987229536,0.0575692528983891,98.06264634321062,2.946302783433326,0.260943853330474,114.56104238058596,1.5170371896453734
4,60,35,10,Median,40,[   0  210  556  682  855  976 1046],6,346,70,174.33333333333334,76300.71611164622,30.491833300292463,0.03486420988679494,88.31906363212869,3.400929977840846,0.2677620682708344,115.88872416472626,1.419847635110801
5,20,45,20,Mode,40,[   0  124  193  556  682  838  976 1046],7,363,69,149.42857142857142,57779.88527714557,28.387826539171954,0.015250275469184733,75.71631850636084,3.460197686151481,0.24331248960410398,86.82587772484612,1.6787234129298179
6,0,45,20,Mode,40,[   0   55  252  332  556  682  838  976 1046],8,224,55,130.75,44499.480949354125,24.78882851464366,0.014920094557268703,68.54468205069821,3.366345500206596,0.2146626244740788,71.22002720462716,2.0512043738663603
7,60,50,10,Median,40,[   0  124  194  292  554  682  795  855  976 1046],9,262,60,116.22222222222223,37300.30232521451,24.35942984331414,-0.009448298172576041,65.38241456959503,3.5815434946360636,0.20484119964247535,59.72290700075709,1.9474944710804973
8,60,45,15,Median,40,[   0  124  210  270  332  556  682  795  842  976 1046],10,224,47,104.6,31894.251991018868,23.421981234094346,-0.004234078928392725,60.69792937401256,3.287966439580768,0.19353199962148457,51.18367173529178,2.0478928677837858
9,60,35,20,Median,40,[   0  124  210  286  332  486  556  682  795  856  976 1046],11,154,46,95.0909090909091,25662.69548855102,21.86281790166829,-0.019995476561367288,57.045045165572866,3.2235903670960435,0.169758514068251,42.502052265576154,2.1465754639733725
10,20,35,10,Median,40,[   0   52  141  210  282  335  486  556  682  795  856  976 1046],12,151,52,87.16666666666667,22812.146705311727,20.629804724241456,-0.030268985968924033,52.53168349740711,3.389031630413576,0.15752858635466582,38.320200451045245,2.305956583972255
