,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 143.5)","(144.3, 235.5)","(236.3, 314.7)","(316.3, 406.7)","(407.5, 598.7)","(599.5, 668.3)","(669.1, 765.1)","(765.9, 840.3)","(841.1, 938.7)"
"Time length, sec",133.6,91.19999999999999,78.39999999999998,90.39999999999998,191.20000000000005,68.79999999999995,96.0,74.39999999999998,97.60000000000002
Number of epochs,151,100,88,101,217,79,113,83,114
