,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  438 2094 2148],3,1656,54,716.0,39488.72386118404,14.131826915318674,0.09069185571258102,48.114483556417795,4.441322017239945,0.1802814884194517,52.647327544599264,2.8764335731310857,0.9019551158518253,0.9482990237284338,0.9808706292577283
1,0,35,10,Mode,40,[   0  864 2094 2148],3,1230,54,716.0,19930.02534110112,10.479822187204174,0.06575653138774665,23.821766305486545,4.6870204009013605,0.1895652832543623,26.568429063095987,4.1296003392960445,0.9742599741881044,0.9897254423165067,0.9947506897220729
2,0,35,10,Median,40,[   0   43  864 2094 2148],4,1230,43,537.0,16916.045393088618,12.208441936258206,0.06123864636905616,19.984353561357587,4.381981381057529,0.19540723129027107,23.263713086278425,3.798649618219315,0.9452486047648749,0.977268869590051,0.9880043709613133
3,0,35,10,Mode,40,[   0  864 2094 2148],3,1230,54,716.0,19930.02534110112,10.479822187204174,0.06575653138774665,23.821766305486545,4.6870204009013605,0.1895652832543623,26.568429063095987,4.1296003392960445,0.9742599741881044,0.9897254423165067,0.9947506897220729
4,0,35,10,Median,40,[   0  438  864 2148],3,1284,426,716.0,75671.67002304387,17.127141861046407,0.055252818002868055,80.22666913999262,2.8758504360096233,0.15522905825135086,94.97701168021302,2.405441389509064,0.9504219579081498,0.9807170007889513,0.9891737013657245
5,0,35,10,Mode,40,[   0  437  864 2148],3,1284,427,716.0,75446.86053306822,17.096716246282543,0.04696416686656712,79.65849710147607,2.8962115926677314,0.1606120583942336,90.22319107799565,2.435491077025088,0.9489754343637398,0.9799957140934471,0.988768670249026
6,0,35,10,Median,40,[   0  438  864 2148],3,1284,426,716.0,75671.67002304387,17.127141861046407,0.055252818002868055,80.22666913999262,2.8758504360096233,0.15522905825135086,94.97701168021302,2.405441389509064,0.9504219579081498,0.9807170007889513,0.9891737013657245
7,0,35,10,Mode,40,[   0  437  864 2148],3,1284,427,716.0,75446.86053306822,17.096716246282543,0.04696416686656712,79.65849710147607,2.8962115926677314,0.1606120583942336,90.22319107799565,2.435491077025088,0.9489754343637398,0.9799957140934471,0.988768670249026
8,0,35,10,Median,40,[   0  437  526  864 1109 2094 2148],6,985,54,358.0,28370.11505015,15.513604953423524,-0.021484083011347042,52.1392025939296,4.780140042981054,0.15769463551794655,34.13627210588156,3.2340669937600053,0.9427266341703255,0.9697424002832497,0.9786448850388126
9,0,35,10,Mode,40,[   0  437  515  864 1109 2094 2148],6,985,54,358.0,27232.650782948633,15.631250125350254,-0.01970686900935536,51.23267174368528,4.719643865154289,0.15893391277914942,32.827262029032106,3.2028559357063493,0.9532035079587183,0.9736961237604015,0.9814428248460485
