St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  851 1180]
40,50,20,Mode,40,[   0 1131 1180]
40,50,20,Median,40,[   0  794 1180]
40,50,20,Mode,40,[   0  851 1180]
40,50,20,Median,40,[   0  205  636  851 1117 1180]
40,50,20,Mode,40,[   0  242  636  851 1180]
40,50,20,Median,40,[   0   67  227  636  851 1117 1180]
40,50,20,Mode,40,[   0   67  242  636  851 1131 1180]
40,50,20,Median,40,[   0   67  227  636  740  851 1117 1180]
40,50,20,Mode,40,[   0   67  242  636  740  851 1131 1180]
40,50,20,Median,40,[   0   67  227  636  740  851 1039 1131 1180]
40,50,20,Mode,40,[   0   67  242  636  740  851 1039 1131 1180]
40,50,20,Median,40,[   0   67  227  636  740  851 1039 1131 1180]
40,50,20,Mode,40,[   0   67  242  636  740  851 1039 1131 1180]
40,50,20,Median,40,[   0   67  227  636  740  851  941 1039 1131 1180]
40,50,20,Mode,40,[   0   67  242  636  740  851  941 1039 1131 1180]
40,50,20,Median,40,[   0   67  227  636  773  851  941 1039 1131 1180]
40,50,20,Mode,40,[   0   67  242  636  773  851  941 1039 1131 1180]
