Feature,IV,IVs
channel-0 landscape dim-1 max,0.14133797110973959,"[0.06107252597487551, 0.11404877462675209, 0.13646301590430368, 0.39042552872424263, 0.04661553258054316, 0.09146791833744261, 0.08239570859115279, 0.13789287588326984, 0.4855388876873163, 0.08762524105363659, 0.046610067004328314, 0.015899576949011576]"
channel-0 landscape dim-1 mean,0.11098240857804405,"[0.038669482173681775, 0.14568129070493263, 0.15890043600878606, 0.18012144413824316, 0.03633429940438843, 0.07129168864901363, 0.03318680504281931, 0.11578231672114847, 0.452514088130553, 0.06193202119831014, 0.02237142060670265, 0.015003610157949383]"
channel-0 landscape dim-1 std,0.1250698062479275,"[0.03754649687500344, 0.17045534524290284, 0.13403564250611877, 0.22914185792987102, 0.048159849350287394, 0.06747667493081631, 0.04907141356509359, 0.10029814795134709, 0.5042963278150446, 0.11469184627130977, 0.030985745248373137, 0.01467832728896215]"
channel-0 landscape dim-1 sum,0.11098240857804405,"[0.038669482173681775, 0.14568129070493263, 0.15890043600878606, 0.18012144413824316, 0.03633429940438843, 0.07129168864901363, 0.03318680504281931, 0.11578231672114847, 0.452514088130553, 0.06193202119831014, 0.02237142060670265, 0.015003610157949383]"
channel-0 landscape dim-1 norm-1,0.11098240857804405,"[0.038669482173681775, 0.14568129070493263, 0.15890043600878606, 0.18012144413824316, 0.03633429940438843, 0.07129168864901363, 0.03318680504281931, 0.11578231672114847, 0.452514088130553, 0.06193202119831014, 0.02237142060670265, 0.015003610157949383]"
channel-0 landscape dim-1 norm-2,0.12196900666241116,"[0.034918595633678357, 0.16777179800263595, 0.13403564250611877, 0.22914185792987102, 0.04848088644455823, 0.06331471429020069, 0.04909704088360174, 0.08728033859954071, 0.4855433701120456, 0.11469184627130977, 0.03286321023282841, 0.01648877904254453]"
channel-0 landscape dim-2 max,0.1038707581726709,"[0.09712354346001982, 0.08151988280499561, 0.09359631088657522, 0.27411393332749656, 0.018300254615808666, 0.05431140019935296, 0.10318580831839937, 0.06839360651084155, 0.3058535450997073, 0.12015043780952021, 0.02077125958033444, 0.009129115458999273]"
channel-0 landscape dim-2 mean,0.13268532290192403,"[0.18320088026413472, 0.09413584801270264, 0.031560771814405024, 0.30772666633610635, 0.017929393761941498, 0.05761061330525648, 0.10037264779641931, 0.15414143924847498, 0.35659704524000996, 0.24841816417820523, 0.022871899042196817, 0.017658505823235145]"
channel-0 landscape dim-2 std,0.11425814138539958,"[0.10317606739096269, 0.09295268420067271, 0.15804715272572203, 0.24793761120576005, 0.01253357462197201, 0.05882225565126258, 0.08988401615918114, 0.11152672106220715, 0.31383073046711035, 0.13811281981074333, 0.03038936411987675, 0.013884699209324232]"
channel-0 landscape dim-2 sum,0.13268532290192403,"[0.18320088026413472, 0.09413584801270264, 0.031560771814405024, 0.30772666633610635, 0.017929393761941498, 0.05761061330525648, 0.10037264779641931, 0.15414143924847498, 0.35659704524000996, 0.24841816417820523, 0.022871899042196817, 0.017658505823235145]"
channel-0 landscape dim-2 norm-1,0.13268532290192403,"[0.18320088026413472, 0.09413584801270264, 0.031560771814405024, 0.30772666633610635, 0.017929393761941498, 0.05761061330525648, 0.10037264779641931, 0.15414143924847498, 0.35659704524000996, 0.24841816417820523, 0.022871899042196817, 0.017658505823235145]"
channel-0 landscape dim-2 norm-2,0.11594236412928728,"[0.10317606739096269, 0.10203323247252911, 0.15804715272572203, 0.26319436672813545, 0.013185463434662856, 0.060694885121967676, 0.08988401615918114, 0.11152672106220715, 0.31119998699959406, 0.13445956903326822, 0.030738772826678917, 0.013168135596538082]"
channel-0 silhouette-1 dim-1 max,0.10855083999118319,"[0.027317876327709763, 0.11270139327654785, 0.10426312483233727, 0.3555477754049663, 0.04608564901965253, 0.07404160975534482, 0.06579908414410021, 0.14232309103718577, 0.2693286246058638, 0.05987487483159541, 0.03578363479880781, 0.009543341860086688]"
channel-0 silhouette-1 dim-1 mean,0.13744381631899746,"[0.04113901651891585, 0.17060277955489506, 0.11825276442875142, 0.4309013495019961, 0.05361583797677588, 0.07466666129814223, 0.12130955661497678, 0.1336119691596797, 0.39934152582669147, 0.05527636323916661, 0.02354932221184875, 0.02705864949612988]"
channel-0 silhouette-1 dim-1 std,0.11825471186063698,"[0.01932518314865337, 0.12978801145730373, 0.07865848509992462, 0.43357653298589394, 0.05148355602106396, 0.09988266878254051, 0.08686257317314725, 0.1345187800960811, 0.3173971995018767, 0.028992441751931938, 0.02902533668446313, 0.009545773624763677]"
channel-0 silhouette-1 dim-1 sum,0.13744381631899746,"[0.04113901651891585, 0.17060277955489506, 0.11825276442875142, 0.4309013495019961, 0.05361583797677588, 0.07466666129814223, 0.12130955661497678, 0.1336119691596797, 0.39934152582669147, 0.05527636323916661, 0.02354932221184875, 0.02705864949612988]"
channel-0 silhouette-1 dim-1 norm-1,0.13744381631899746,"[0.04113901651891585, 0.17060277955489506, 0.11825276442875142, 0.4309013495019961, 0.05361583797677588, 0.07466666129814223, 0.12130955661497678, 0.1336119691596797, 0.39934152582669147, 0.05527636323916661, 0.02354932221184875, 0.02705864949612988]"
channel-0 silhouette-1 dim-1 norm-2,0.11929580175207832,"[0.01995111467610921, 0.1365258548916634, 0.07401432887399903, 0.453226069132144, 0.052726163247801563, 0.09802676769138359, 0.09323205076674493, 0.12540443740465496, 0.3173971995018767, 0.025020042791427066, 0.02830841111566773, 0.007717180931467613]"
