Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,4740.721518987341,0.28377614718044253,0.07108228176971491,0.1289661725500958,0.08954240397043363,3690.772151898734,2666.518987341772,1024.253164556962
amplitude-wasserstein-2,4754.974522292993,0.37086139404550944,0.09013504243871198,0.15217869364657563,0.11584308178629313,3270.3375796178343,1956.2675159235669,1314.0700636942674
amplitude-wasserstein-1,4754.796178343949,0.3950904936994174,0.0954359545168101,0.15149605801863572,0.11506962940507819,3225.891719745223,2132.184713375796,1093.7070063694268
life,4752.175141242938,0.41839332633457627,0.10053421523363737,0.14539845862772513,0.1081608151335064,3120.274011299435,2163.8997175141244,956.3742937853108
amplitude-bottleneck,4753.025477707007,0.43513021325766543,0.10419595947125522,0.12741394083789595,0.08778366583128684,3009.191082802548,2470.388535031847,538.8025477707006
bd2,4752.612994350283,0.4901084657364901,0.11622425960459189,0.18840905578268993,0.15689347341473028,2840.274011299435,1565.9011299435028,1274.3728813559321
amplitude-landscape-2-2,4713.08280254777,0.5560631755575837,0.13065402063129597,0.14074349681193812,0.10288656463511017,2608.3503184713377,2185.1337579617834,423.21656050955414
amplitude-landscape-2-1,4713.076433121019,0.6055309933987727,0.14147673203275826,0.13612535415518223,0.09765403165783551,2487.477707006369,2277.751592356688,209.72611464968153
landscape,4668.5780590717295,0.7267216171115826,0.16799116509745776,0.12607733783119202,0.08626924329609914,2246.6919831223627,2649.928270042194,-403.23628691983123
amplitude-landscape-1-2,4713.08280254777,0.7356345990935509,0.1699411729192493,0.14708433401406643,0.11007097668767614,2151.9681528662422,2049.796178343949,102.171974522293
amplitude-landscape-1-1,4713.044585987262,0.8711915796572257,0.19959871883736982,0.14083982611567222,0.10299570943550501,1875.3312101910828,2205.9426751592355,-330.61146496815286
amplitude-silhouette-2-2,4713.08280254777,0.9146614093397569,0.20910917314596936,0.11844767057935826,0.07762453730321478,1619.1337579617834,2761.165605095541,-1142.031847133758
amplitude-silhouette-2-1,4713.08280254777,0.9356161170103735,0.21369370433247056,0.12637277253307966,0.0866039821587016,1734.8025477707006,2489.331210191083,-754.5286624203821
silhouette-2,4668.734177215189,1.107219992739566,0.2512376936054935,0.11228441095933454,0.07064132747055586,1433.9493670886077,3006.26582278481,-1572.3164556962026
silhouette-1,4668.734177215189,1.1578440751714696,0.26231337589823717,0.11932759991825674,0.07862153103547252,1484.7130801687763,2793.506329113924,-1308.7932489451478
amplitude-silhouette-1-2,4713.08280254777,1.2876052060281469,0.29070288915507353,0.1318259852119878,0.09278268153966082,1150.8598726114649,2369.8662420382166,-1219.0063694267517
amplitude-silhouette-1-1,4713.08280254777,1.2931389587675495,0.2919135794882893,0.14067403269808607,0.10280785912653599,1234.0,2128.7834394904457,-894.7834394904459
