Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,3971.5,0.3221066939481287,0.07946834898736985,0.10553501039423521,0.06299399743798231,3482.1190476190477,3277.9761904761904,204.14285714285714
all,4757.856837606838,0.4523983177044122,0.10797392500588682,0.17929570645969087,0.14656769865845326,2986.209401709402,1571.2478632478633,1414.9615384615386
dim-1,4757.929181929182,0.7177014955066144,0.16601771696093254,0.15226335650003003,0.1159390080505029,2306.0641025641025,1914.5891330891332,391.4749694749695
norm-1,4757.909090909091,0.7271876135336686,0.16809311713436673,0.14830888127137534,0.11145843575560396,2246.6363636363635,1926.7109557109557,319.9254079254079
norm-2,4758.0,0.7450906504204331,0.17200999501358163,0.14779498268339974,0.1108761689205543,2209.4428904428905,1914.4522144522145,294.990675990676
dim-2,4659.562881562882,0.836491434898646,0.19200692140824663,0.1153008194898552,0.07405903417257648,2169.0500610500612,3131.0836385836387,-962.0335775335775
