Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,4710.346723044398,0.5425432269752584,0.1276960874121904,0.12886751310771863,0.08943061903347355,2640.431289640592,2610.8689217758983,29.562367864693446
std,4707.486257928118,0.6516244713754343,0.15156119565782844,0.1266123163679838,0.0868753945226755,2432.6871035940803,2564.6490486257926,-131.96194503171247
norm-2,4711.264270613108,0.6532760138652084,0.15192252487173188,0.1498832862271283,0.11324229703119933,2440.7758985200844,2268.340380549683,172.4355179704017
mean,4711.211416490486,0.8298288848891252,0.19054926956311483,0.15883919777135402,0.12338968873815777,2192.097251585624,2020.4672304439746,171.63002114164905
norm-1,4711.194503171248,0.8403549102075673,0.19285218364337023,0.14694796746009273,0.10991646814523849,2196.0993657505287,2293.054968287526,-96.95560253699789
sum,4711.194503171248,0.8403549102075673,0.19285218364337023,0.14694796746009273,0.10991646814523849,2196.103594080338,2293.057082452431,-96.95348837209302
