St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  433 2134]
40,50,20,Mode,40,[   0  274 1745 2134]
40,50,20,Median,40,[   0  407  941 1667 2134]
40,50,20,Mode,40,[   0  274 1745 2134]
40,50,20,Median,40,[   0  274  551 1667 2134]
40,50,20,Mode,40,[   0  274  554 1745 2134]
40,50,20,Median,40,[   0  101  316  554 1667 2134]
40,50,20,Mode,40,[   0   98  274  554 2134]
40,50,20,Median,40,[   0  101  316  554 1599 1745 2134]
40,50,20,Mode,40,[   0   98  274  554 1599 1745 2134]
40,50,20,Median,40,[   0  101  274  417  554 1599 1745 2134]
40,50,20,Mode,40,[   0   98  274  417  554 1599 1745 2134]
40,50,20,Median,40,[   0  101  274  417  554  860  942 1599 1745 2134]
40,50,20,Mode,40,[   0   98  274  417  554  860  942 1599 1745 2134]
40,50,20,Median,40,[   0  101  274  417  554  860  942 1599 1667 1745 2134]
40,50,20,Mode,40,[   0   98  274  417  554  860  942 1599 1667 1745 2134]
40,50,20,Median,40,[   0  101  274  417  554  860  942 1599 1667 1745 2134]
40,50,20,Mode,40,[   0   98  274  417  554  860  942 1599 1667 1745 2134]
