,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Mode,40,[   0  548  994 2017],3,1023,446,672.3333333333334,142707.09765181737,21.783131616357593,0.028184769999237455,68.03775978870625,6.055553255517058,0.09464600237862118,57.76811374324004,5.148781728049818
1,0,35,10,Mode,40,[   0  548  994 1275 2017],4,742,281,504.25,118059.69381948178,21.790903060342362,0.00492470167796493,58.6854228433838,5.854945454610324,0.0870731645040046,49.415712935647484,4.812019036754228
2,40,50,10,Mode,40,[   0  372  548  994 1275 2017],5,742,176,403.4,65726.0091428991,20.5898080605164,-0.009991934517195999,50.3588601270003,5.519189959495044,0.07694938956932598,28.44511396900794,4.733325066824502
3,40,35,20,Median,40,[   0  457  620 1034 1275 1746 2017],6,471,163,336.1666666666667,49668.704975502405,18.534715375810528,-0.030234847741900682,41.5714662615896,5.684473976333113,0.07319174706240172,21.666318636238774,5.204016469139458
4,20,40,20,Median,40,[   0  388  548  658  995 1252 1746 2017],7,494,110,288.14285714285717,36629.41851705242,17.627811228958894,-0.030511280859656167,36.67431859835264,5.975151779379269,0.06608914174297288,16.55260773118864,5.552773789164928
5,0,35,15,Median,40,[   0  388  533  646  994 1125 1275 1746 2017],8,471,113,252.125,30550.86742850198,17.896920062124785,-0.02856708708258157,33.7645891998519,5.953307939394631,0.06586848591152152,14.029085739286495,5.469573549235728
6,40,35,20,Mode,40,[   0   54  372  577  620  994 1162 1275 1746 2017],9,471,43,224.11111111111111,24634.811785884645,17.832319701902122,-0.05549542213576594,29.135358202671227,5.8223775376546705,0.07490237268224906,11.338907917511953,5.328186439571594
7,60,40,15,Mode,40,[   0  372  548  646  721  994 1085 1162 1275 1746 2017],10,471,75,201.7,23122.259925033224,17.5415385142491,-0.026945079041021273,27.618191101772002,6.193759662327412,0.061267509240407345,10.412046504872317,5.709589782973161
8,20,40,20,Mode,40,[   0   54  372  548  646  721  994 1085 1162 1275 1746 2017],11,471,54,183.36363636363637,20974.00928767047,16.906098107405235,-0.05268185230158977,25.168797801789523,6.2725724464102,0.053795781281819686,9.546839630011597,5.689811745487986
9,40,35,20,Mode,40,[   0   54  372  457  577  620  721  994 1085 1162 1275 1746 2017],12,471,43,168.08333333333334,15543.913598867335,16.46719887285374,-0.05149546322361016,23.185207022021185,6.251316221382492,0.0527836318895935,7.006811956460558,5.800053904221628
10,0,45,15,Median,40,[   0   54  372  483  533  582  646  727  994 1098 1162 1275 1746 2017],13,471,49,155.15384615384616,14710.697600296131,16.312913109310347,-0.050989948606699836,21.799206453514785,6.371865227843897,0.046114503509652016,7.0364959057278895,5.856683891697443
11,60,40,20,Median,40,"[   0  372  483  548  646  726  857  988 1051 1115 1162 1275 1570 1746
 2017]",14,372,47,144.07142857142858,14361.291636897795,16.541010946267132,-0.025083961705444736,21.305183197034925,6.546360326236187,0.04719327737378853,6.704988729193811,5.991261866714804
12,0,40,20,Median,40,"[   0   54  372  483  533  582  646  726  857  995 1085 1162 1275 1570
 1746 2017]",15,318,49,134.46666666666667,13237.547192012293,15.65458404543555,-0.05065082650728851,19.53114387301251,6.4906629970590215,0.03864371864072054,6.338290847576196,5.998938935348007
13,60,45,20,Median,40,"[   0  372  490  548  646  722  852  973 1051 1115 1162 1275 1321 1466
 1602 1746 2017]",16,372,46,126.0625,13525.344377230258,16.43573460994215,-0.035629041721044453,19.16365682915741,6.464324266422713,0.03775909120032966,6.538438111769021,5.801182542005774
