,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,35,10,3,Mode,"[0, 243, 822, 1180]",218956.27682359368,31.363627538736974,0.13063451501717677,233.05845852914888,2.2630898325265387,0.24091176647101148,277.2699838686325,1.7756346074733231,0.5715958855800597,0.3368331956355874,0.5329459007145634
1,60,35,10,4,Median,"[0, 221, 683, 938, 1180]",139664.04575824967,29.83187100146039,0.15805164069576175,214.7302132547589,2.4995878403831235,0.24083518685195335,215.32203629068871,1.8211211947134665,0.7224592363092139,0.5148015828954953,0.647403296948684
2,60,35,10,5,Mode,"[0, 243, 679, 822, 949, 1180]",83332.61122480604,28.510153094850196,0.11816240256951477,191.25832589773555,2.4400004329254843,0.22506524757823024,135.0277697363349,1.7594134323114878,0.7247351253022063,0.5304004179733727,0.64281406811306
3,40,35,20,6,Median,"[0, 190, 458, 679, 906, 1040, 1180]",62207.44103774514,23.221587283298994,0.01680067956418781,137.2043996503977,3.3838614626989645,0.15468623627421563,88.3018394387991,2.5009352530429747,0.8215939006686706,0.7162787930358028,0.7697021727308528
4,40,35,15,7,Median,"[0, 190, 462, 679, 822, 939, 1040, 1180]",46448.15822958401,23.198581408970686,0.01802899876421732,135.29288698409226,3.2462617903463586,0.1610436566354089,72.46266817831007,2.423858280961546,0.8450226178369901,0.7555847897380273,0.795776407329612
5,20,40,10,8,Median,"[0, 156, 215, 467, 683, 822, 939, 1040, 1180]",35692.77546648896,22.937646828622263,0.008348063501985647,121.77342077931145,3.3152061951897647,0.15891890962104485,59.78385019132325,2.4720783032429234,0.8550077890677847,0.7896151486867097,0.8199893617081894
6,40,40,20,9,Median,"[0, 103, 190, 267, 460, 679, 822, 939, 1040, 1180]",33442.54742473223,22.822404800378898,0.008907756782461959,118.26696445595746,3.1705354486916915,0.1643127756276492,55.32590651434193,2.2464628646300673,0.8761740647438765,0.8348525076550914,0.8551834548077247
7,40,35,20,10,Median,"[0, 103, 190, 264, 458, 679, 822, 938, 1040, 1129, 1180]",34303.77560648808,24.47842466484624,0.012063091450632774,113.31075520372855,4.009487178994812,0.17366232968585849,54.876797996375814,2.054282589085441,0.9020146193376265,0.8724337209239641,0.8879110591969405
8,0,45,15,11,Median,"[0, 13, 132, 190, 264, 467, 683, 829, 938, 1036, 1129, 1180]",30959.595927552862,25.703488109149884,0.009867713168664178,103.33223497717334,3.612658987603039,0.1807512748891367,49.397139830888634,2.0071590120896206,0.9081330822318643,0.8722294968402834,0.8877307624706726
9,0,40,15,12,Median,"[0, 13, 133, 190, 264, 467, 679, 729, 829, 938, 1036, 1129, 1180]",22996.333860555205,23.854933599197558,0.008027810851288649,95.43844138087894,3.6759815726553815,0.16296073622035318,35.662120447436195,2.181734514948228,0.8982965077038838,0.8617895431840334,0.8790092617578721
10,0,45,15,13,Median,"[0, 13, 132, 190, 264, 467, 621, 679, 729, 829, 938, 1036, 1129, 1180]",20515.310288865167,22.455099010201327,0.003864773962365551,89.675451660001,3.6925008742630294,0.15173182501555074,31.58098976670242,2.3461022131476876,0.875133621405388,0.7880831662591514,0.81636326083702
11,0,45,20,14,Median,"[0, 13, 132, 190, 267, 460, 621, 679, 729, 822, 855, 938, 1036, 1134, 1180]",17573.832034747007,22.013726961818172,0.003056543341431272,85.37445923289606,3.571119012322401,0.1475614857217258,28.116567525287504,2.379247164964994,0.8667971707318238,0.7778450474616087,0.8088768198233982
12,40,35,20,15,Median,"[0, 46, 103, 133, 190, 264, 458, 621, 679, 729, 822, 846, 938, 1040, 1129, 1180]",16068.443202321223,20.872252432048846,0.007241570162017249,83.30376006480759,3.6391319114591965,0.14263887827548752,26.503559594764138,2.3630379986666754,0.8638898815427666,0.7608220885142664,0.7959900187608214
13,40,35,20,16,Median,"[0, 46, 103, 133, 190, 243, 267, 458, 621, 679, 729, 822, 846, 938, 1040, 1129, 1180]",13810.1633778527,19.795092049569426,-0.001864189123343351,77.94732255146923,3.72600152135156,0.13045873620003107,21.43660812044465,2.498785761327172,0.8553602535959318,0.7477144875011661,0.7854449306768619
