,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,3,Median,"[0, 263, 682, 1046]",63835.155561979416,16.292191636149447,0.10502834665628671,291.0360409719884,4.333095424145994,0.20002949186762384,264.63553475767765,3.4923203285715276,0.6473237964807261,0.44693245712,0.6130086795019511
1,0,35,10,3,Mode,"[0, 277, 682, 1046]",65535.696865737176,16.46776702041331,0.10839049754059676,300.24950769952727,4.097251071452708,0.20410154346625217,276.6907235599212,3.303835143829101,0.67565470561532,0.4816631032782499,0.6415662528983412
2,0,35,10,3,Mean,"[0, 244, 706, 1046]",62804.68080527635,15.69354600237775,0.09627100206532212,287.30117420795835,5.879763223992632,0.19276849762050116,256.24651636319305,4.668275970074775,0.5825804448835572,0.38115530478023885,0.5602576223007959
3,0,35,10,4,Median,"[0, 263, 558, 855, 1046]",31207.20913026105,12.125876940200044,0.06776760586349981,210.76619878245145,4.349148129318592,0.13919269571086762,141.78267828243582,3.8201432926078183,0.7520531208078522,0.6076462331774091,0.7081338537800582
4,0,35,10,4,Mode,"[0, 277, 682, 795, 1046]",56399.49445003984,19.999948743640783,0.08122914716389608,247.07354396487136,6.598313970994444,0.24589773192414655,243.86662687161538,1.4419171194914495,0.7428061356794734,0.568233803689707,0.6907522650093499
5,0,35,10,4,Mean,"[0, 242, 604, 862, 1046]",37047.28434259991,12.816126663261407,0.07416661890744021,204.88993513286752,4.570992560091154,0.14352416973197285,157.3085318934288,3.8359647247648105,0.6762455461599044,0.5059385117539963,0.6257642098716604
6,0,35,10,5,Median,"[0, 263, 554, 682, 855, 1046]",45222.141675365194,20.82754841471099,0.07599888326019924,248.19485705231767,2.5689295672083405,0.29023397961749026,242.9397082134946,1.2514929951083338,0.8136851095493339,0.7027094455977362,0.7692726821396113
7,0,35,10,5,Mode,"[0, 277, 558, 682, 795, 1046]",45693.578936809135,21.97286683779113,0.08032520909042458,251.75311935220705,2.63385108621508,0.3237077948045285,263.53894926049696,1.1564498320373675,0.8215571478037272,0.7118062592253837,0.7812328362419773
8,0,35,10,5,Mean,"[0, 242, 540, 678, 862, 1046]",41112.399913894864,19.314348765540537,0.07230543275795794,234.18775216059768,2.841020044488218,0.253476830231026,207.36061116142352,1.4181399117433653,0.7669616969370907,0.6427049769944249,0.7176285476176719
9,0,35,10,6,Median,"[0, 43, 263, 554, 682, 855, 1046]",34624.91961486671,19.11786335457358,0.023041468034780115,211.21126400222772,2.577853456022613,0.25237431603167276,188.80901882763692,1.385326813343507,0.8388466946310957,0.7392505800753115,0.7926414148919916
10,0,35,10,6,Mode,"[0, 43, 277, 558, 682, 795, 1046]",35172.79079747507,20.122208496196926,0.029325577915428343,215.28787804388645,2.620534158496959,0.2793599498254465,206.1877559743803,1.3007195400112894,0.8472882920348157,0.7503014158751609,0.8054064736291293
11,0,35,10,6,Mean,"[0, 52, 262, 540, 678, 862, 1046]",30324.389106636158,17.628919898601442,0.018891212261116317,196.13274874469514,2.916088247742874,0.2241573692422416,156.1010038273715,1.5594264220178151,0.8035685395023785,0.7113653719404816,0.7666152488187989
12,0,35,10,7,Median,"[0, 43, 263, 554, 682, 842, 976, 1046]",33215.06207091032,19.868874325892936,0.014116256504033597,201.9457444395244,3.7594777812498337,0.2790433981824703,189.301701093548,1.275334103000324,0.8620794468725722,0.7783956565197949,0.8194546027160233
