,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.3782119814723173,527.6452587072663,1.0137952513550856,0,[   0  239 1046]
1,2,20,0.3782119814723173,527.6452587072663,1.0137952513550856,20,[   0  239 1046]
2,2,20,0.3782119814723173,527.6452587072663,1.0137952513550856,40,[   0  239 1046]
3,2,20,0.3782119814723173,527.6452587072663,1.0137952513550856,60,[   0  239 1046]
4,2,21,0.3601963027973607,554.6183707236817,1.1204617309914955,0,[   0  263  280 1046]
5,2,21,0.3601963027973607,554.6183707236817,1.1204617309914955,20,[   0  280 1046]
6,2,21,0.3601963027973607,554.6183707236817,1.1204617309914955,40,[   0  280 1046]
7,2,21,0.3601963027973607,554.6183707236817,1.1204617309914955,60,[   0  280 1046]
8,2,22,0.38059158125034415,542.7557408694678,1.0140347979251043,0,[   0  186  239 1046]
9,2,22,0.38059158125034415,542.7557408694678,1.0140347979251043,20,[   0  186  239 1046]
10,2,22,0.38059158125034415,542.7557408694678,1.0140347979251043,40,[   0  186  239 1046]
11,2,22,0.38059158125034415,542.7557408694678,1.0140347979251043,60,[   0  239 1046]
12,2,23,0.3616103085835283,555.3746422458855,1.1091613258409558,0,[   0  263  277 1046]
13,2,23,0.3616103085835283,555.3746422458855,1.1091613258409558,20,[   0  277 1046]
14,2,23,0.3616103085835283,555.3746422458855,1.1091613258409558,40,[   0  277 1046]
15,2,23,0.3616103085835283,555.3746422458855,1.1091613258409558,60,[   0  277 1046]
16,2,24,0.3616103085835283,555.3746422458855,1.1091613258409558,0,[   0  263  277 1046]
17,2,24,0.3616103085835283,555.3746422458855,1.1091613258409558,20,[   0  277 1046]
18,2,24,0.3616103085835283,555.3746422458855,1.1091613258409558,40,[   0  277 1046]
19,2,24,0.3616103085835283,555.3746422458855,1.1091613258409558,60,[   0  277 1046]
20,2,25,0.3616103085835283,555.3746422458855,1.1091613258409558,0,[   0  263  277 1046]
21,2,25,0.3616103085835283,555.3746422458855,1.1091613258409558,20,[   0  277 1046]
22,2,25,0.3616103085835283,555.3746422458855,1.1091613258409558,40,[   0  277 1046]
23,2,25,0.3616103085835283,555.3746422458855,1.1091613258409558,60,[   0  277 1046]
24,2,26,0.3616103085835283,555.3746422458855,1.1091613258409558,0,[   0  263  277 1046]
25,2,26,0.3616103085835283,555.3746422458855,1.1091613258409558,20,[   0  277 1046]
26,2,26,0.3616103085835283,555.3746422458855,1.1091613258409558,40,[   0  277 1046]
27,2,26,0.3616103085835283,555.3746422458855,1.1091613258409558,60,[   0  277 1046]
28,2,27,0.3793413834263338,534.2841797907856,1.0126652596395145,0,[   0  186  239 1046]
