,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 100.3)","(101.1, 249.1)","(249.9, 455.5)","(456.3, 509.9)","(510.7, 619.5)","(620.3, 707.5)","(708.3, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",90.39999999999999,148.0,205.6,53.599999999999966,108.80000000000001,87.20000000000005,61.60000000000002,106.39999999999998,60.80000000000007
Number of epochs,103,162,227,66,123,103,71,121,70
