name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2211,0.9218944477233728,0.1986948594156735,0.5974909847292879,0.42480471845167406,2384,446,1938,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2211,1.287060935532137,0.2823325116881372,0.7722424133168463,0.5550218650099719,1670,243,1427,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2211,0.9750400476718896,0.2108673159709786,0.7556318702265751,0.542644412410693,2278,266,2012,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2211,1.287060935532137,0.2823325116881372,0.7722424133168463,0.5550218650099719,1668,241,1427,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2211,1.287060935532137,0.2823325116881372,0.7722424133168463,0.5550218650099719,1669,242,1427,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2211,1.0699273845083934,0.232600290787517,0.7623462034933949,0.5476476408598879,2058,252,1806,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,2205,0.7013143727647496,0.1481732474289656,0.26652147381081936,0.1781806670322356,3016,1783,1233,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,2207,0.8717783241878454,0.1872162734735172,0.4524998563369694,0.31676365024343567,2497,866,1631,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,2207,0.8529779457790165,0.1829102389264154,0.3820396939863821,0.2642598088643609,2548,1154,1394,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,2207,0.8717783241878453,0.1872162734735172,0.4524998563369694,0.31676365024343567,2498,867,1631,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,2207,0.8717783241878453,0.1872162734735172,0.4524998563369694,0.31676365024343567,2499,868,1631,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,2207,0.6800153721510014,0.1432949290000944,0.3838048198537069,0.2655751037126895,3066,1147,1919,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2211,0.7871293869879337,0.1678282994640635,0.386896152250417,0.2678786298527412,2742,1128,1614,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2211,1.3640028179299226,0.2999552635561698,0.7828520920835755,0.5629277351139831,1561,229,1332,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2211,0.894846039525488,0.1924996979348011,0.5983540378376951,0.42544782800455966,2437,442,1995,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2211,1.3640028179299226,0.2999552635561698,0.7828520920835755,0.5629277351139831,1560,228,1332,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2211,1.3640028179299226,0.2999552635561698,0.7828520920835755,0.5629277351139831,1562,226,1336,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2211,0.8884046209990029,0.1910243568483493,0.6087185435313603,0.43317100582247425,2454,419,2035,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,2207,0.430110661982758,0.0860568089970115,0.18720316975930365,0.11907612461496576,4076,2577,1499,channel-0,silhouette-1,dim-2,max
