Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-2,2085.689255189255,0.8513658095590563,0.18254099560020012,0.16662083830533445,0.10373906847118676,2934.075702075702,3204.01221001221,-269.93650793650795
dim-3,2200.4523809523807,0.6647617108984696,0.13980123377253745,0.3207547831494653,0.21859296493201222,3209.7380952380954,1908.9285714285713,1300.8095238095239
dim-1,2210.7442002442003,1.5865197285574753,0.35092048795966574,0.3339341175026703,0.22841363035880288,1885.2295482295483,1898.456043956044,-13.226495726495726
norm-2,2211.0,1.6954463208912576,0.3758690107759444,0.3390704302324344,0.23224098669521087,1722.3240093240092,1822.6946386946388,-100.37062937062937
norm-1,2210.974358974359,1.6673339276549972,0.3694301543952558,0.34192910038659136,0.23437114307467172,1729.6829836829836,1814.5571095571095,-84.87412587412588
all,2210.965811965812,0.9319369643254174,0.20099499521549022,0.39792081902419857,0.2760937309288311,2726.3846153846152,1682.2457264957266,1044.138888888889
