,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,60,50,20,Mode,40,[   0  843  995 2017],3,1022,152,672.3333333333334,276656.78352177894,45.11357196812949,0.0058897694015522875,18.13757558707575,8.83079702397776,0.05481332035302644,17.793790913370145,5.804656674348935
1,40,40,20,Mode,40,[   0  646  776 1746 2017],4,970,130,504.25,119666.7415049908,28.44932052617013,-0.018382763700658573,15.265113583203513,11.414001420364508,0.024169797866540246,7.821594927235778,10.386740689172592
2,60,35,10,Median,40,[   0  490  818 1162 1798 2017],5,636,219,403.4,214184.5579102922,31.041591213270912,-0.01571611913757343,19.17652562209984,10.530821747087682,0.022130727544695132,14.12425516292315,8.88504450173158
3,0,40,20,Mode,40,[   0  545  645  994 1275 1746 2017],6,545,100,336.1666666666667,88801.2135784156,26.303273326902776,-0.016543331779531534,14.153618974744672,12.194503468030973,0.024664851003745554,5.889037569733458,10.898715018680047
4,0,50,20,Median,40,[   0   93  517  646  930 1174 1746 2017],7,572,93,288.14285714285717,112164.41457729509,29.115382313530997,-0.026861170214180982,14.091823352990431,10.99622028123419,0.022234623016212336,7.477262187944084,9.41583544316244
5,0,35,10,Mode,40,[   0   57  372  545  776  994 1162 1746 2017],8,584,57,252.125,83295.89174217821,26.902716354468883,-0.029447810292732177,12.337919926290022,11.601799403368517,0.01578003670805395,5.513163230023296,9.908792562577156
6,40,35,10,Mode,40,[   0   57  372  572  737  995 1174 1561 1746 2017],9,387,57,224.11111111111111,76369.85631872286,26.444241331154267,-0.028652277233949378,11.513597934224293,11.02402468629489,0.01618054991899901,5.058327590347961,9.780471522656537
7,40,35,15,Mode,40,[   0   57  372  572  646  776  995 1174 1561 1746 2017],10,387,57,201.7,64372.877707136715,26.22728712805967,-0.02876106786005248,10.307385884991705,11.77257512168931,0.017683519379090188,4.29738899024591,10.266460254140934
8,40,35,15,Mode,40,[   0   57  372  572  646  776  995 1174 1275 1561 1746 2017],11,315,57,183.36363636363637,55140.520100880865,25.897153040200102,-0.02878874615242531,9.487678250893635,11.815078884628958,0.01329332286990283,3.645444414936935,10.376662372975932
9,40,35,20,Mode,40,[   0   57  372  572  646  776  995 1174 1275 1561 1746 1913 2017],12,315,57,168.08333333333334,56052.762232782254,26.647504883169482,-0.03348263170357624,9.002094711974948,11.666105432465436,0.013414465699553364,3.7770312428371966,9.888269282927926
10,20,45,10,Mode,40,[   0   98  201  372  545  600  776  843  995 1122 1174 1416 1746 2017],13,330,52,155.15384615384616,48096.5525484976,28.42143366294766,-0.029791127389790603,8.690684769520479,11.70635180608253,0.011487223609815689,3.1092653711505545,9.598187278428084
11,20,50,20,Mode,40,"[   0   98  201  372  545  646  776  843  995 1122 1174 1275 1561 1746
 2017]",14,286,52,144.07142857142858,48676.20168710902,28.132864336803905,-0.02918957516644063,8.294243341450718,11.05245935840143,0.01035788859366807,3.1435541155936084,9.406652385922005
12,20,35,20,Mode,40,"[   0   57  372  517  646  776  843  995 1122 1174 1275 1396 1561 1746
 1913 2017]",15,315,52,134.46666666666667,55303.827795989266,29.989010636162895,-0.03184730847376558,8.091565751033423,10.356118409457542,0.01188610925425883,3.671857645756925,8.532167085950915
13,20,40,15,Mode,40,"[   0   57  201  372  545  646  776  843  920  995 1122 1174 1275 1561
 1746 1913 2017]",16,286,52,126.0625,46486.39845656607,28.901444512011327,-0.032542074392031786,7.638733540842205,10.674086039814583,0.011381036154433475,3.0697329741323984,8.850584061317797
