St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,35,10,Median,40,[   0  195  829 1180],3,634,195,393.3333333333333,1806.5610656044107,2.9920344,0.17451659,363.01056673092046,2.1287708917723607,0.308455228805542,444.51867649993176,1.2281597646700901
0,35,10,Mode,40,[   0  948 1180],2,948,232,590.0,966.4123187790457,2.277058,0.16222286,164.50351119567318,1.739186049717175,0.16222286224365234,164.50351119567318,1.739186049717175
0,35,10,Median,40,[   0  195  684 1180],3,496,195,393.3333333333333,2477.278903744563,3.5063064,0.2152575,565.3157002652075,2.4573576118519003,0.4335516095161438,798.6063594528771,0.9058346255017488
0,35,10,Mode,40,[   0  684  948 1180],3,684,232,393.3333333333333,1138.371757765284,2.4883265,0.18666287,326.7243762163786,1.5432389726726488,0.2529223561286926,273.23476764719885,1.4124441649720385
0,35,10,Median,40,[   0  253  689 1180],3,491,253,393.3333333333333,2653.8347431788807,3.5892901,0.21343365,608.8567511113896,2.2238032708878954,0.4538755416870117,909.1343644474313,0.8534310734520528
0,35,10,Mode,40,[   0  253  684  948 1180],4,431,232,295.0,1694.4521286920844,3.1207244,0.21671885,510.9446820880013,2.0425514946381016,0.41625964641571045,725.5199220844282,1.0799938657906594
0,35,10,Median,40,[   0  243  728 1180],3,485,243,393.3333333333333,2465.8037821058824,3.4233184,0.20856996,556.1282523802021,2.126768994177681,0.4143367409706116,778.7166142845392,0.9465405861552476
0,35,10,Mode,40,[   0  253  684  948 1180],4,431,232,295.0,1694.4521286920844,3.1207244,0.21671885,510.9446820880013,2.0425514946381016,0.41625964641571045,725.5199220844282,1.0799938657906594
0,35,10,Median,40,[   0  243  684  846 1056 1180],5,441,124,236.0,876.6438641019174,2.4946306,0.15029366,377.3050836395769,2.9170831439455456,0.3113623261451721,374.63107008118567,1.4220368598570976
0,35,10,Mode,40,[   0  253  684  948 1180],4,431,232,295.0,1694.4521286920844,3.1207244,0.21671885,510.9446820880013,2.0425514946381016,0.41625964641571045,725.5199220844282,1.0799938657906594
0,35,10,Median,40,[   0  243  684  829  948 1180],5,441,119,236.0,915.8326319807998,2.8311238,0.17512158,446.9326372594383,2.78559386049574,0.3990933895111084,405.6486283013625,0.9225781654134639
0,35,10,Mode,40,[   0  253  684  829  948 1180],5,431,119,236.0,925.2792912489025,2.8381915,0.17406555,450.2920454294849,2.8049725490175716,0.4019588232040405,415.2728806516997,0.9175196356314719
0,35,10,Median,40,[   0  243  684  829  948 1180],5,441,119,236.0,915.8326319807998,2.8311238,0.17512158,446.9326372594383,2.78559386049574,0.3990933895111084,405.6486283013625,0.9225781654134639
0,35,10,Mode,40,[   0  253  684  829  948 1180],5,431,119,236.0,925.2792912489025,2.8381915,0.17406555,450.2920454294849,2.8049725490175716,0.4019588232040405,415.2728806516997,0.9175196356314719
0,35,10,Median,40,[   0  195  253  684  829  948 1040 1111 1180],8,431,58,147.5,348.0343932446678,2.202311,0.07712766,298.0730179817673,3.4362611344321468,0.2896452248096466,189.65731780467078,1.3345127931236995
0,35,10,Mode,40,[   0  195  253  684  829  948 1040 1111 1180],8,431,58,147.5,348.0343932446678,2.202311,0.07712766,298.0730179817673,3.4362611344321468,0.2896452248096466,189.65731780467078,1.3345127931236995
0,35,10,Median,40,[   0  195  253  684  829  948 1040 1111 1180],8,431,58,147.5,348.0343932446678,2.202311,0.07712766,298.0730179817673,3.4362611344321468,0.2896452248096466,189.65731780467078,1.3345127931236995
0,35,10,Mode,40,[   0  195  253  684  829  948 1040 1111 1180],8,431,58,147.5,348.0343932446678,2.202311,0.07712766,298.0730179817673,3.4362611344321468,0.2896452248096466,189.65731780467078,1.3345127931236995
0,35,10,Median,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Mode,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Median,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Mode,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Median,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Mode,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Median,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Mode,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Median,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,10,Mode,40,[   0   60  195  253  684  829  948 1040 1111 1180],9,431,58,131.11111111111111,368.94720300973245,2.4204,0.07927847,327.4526379494838,3.0176949617048177,0.3325587809085846,198.01835312347552,1.149201717571288
0,35,15,Median,40,[   0  195  948 1180],3,753,195,393.3333333333333,840.7058744379854,2.2052007,0.11909556,140.140114210127,2.0345547375654713,0.16539381444454193,148.50164626778883,1.8348384473075163
