,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  375 1562],2,1187,375,781.0,160735.63769776913,23.749562307980472,0.23107845205884833,170.78492895388027,2.179737122425983,0.23107845205884833,170.78492895388027,2.179737122425983,0.22448920743801684,0.031576960379429496,0.207654269398195
1,0,35,10,Mode,40,[   0  379 1562],2,1183,379,781.0,165139.90351897103,23.985818923811923,0.23328766042725502,175.99248714881662,2.1540766033116854,0.23328766042725502,175.99248714881662,2.1540766033116854,0.22938367454529196,0.033002064747751,0.21057816203174265
2,0,35,10,Median,40,[   0  257  379 1562],3,1183,122,520.6666666666666,161639.15991918644,39.56048039129905,0.17959303113331923,146.4705201056199,2.743100555518297,0.3227606133662516,200.77512538927633,1.1843982972598681,0.26363344481919915,0.031118383113224,0.202057596273067
3,0,35,10,Mode,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
4,0,35,10,Median,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
5,0,35,10,Mode,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
6,0,35,10,Median,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
7,0,35,10,Mode,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
8,0,35,10,Median,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
9,0,35,10,Mode,40,[   0  267  379 1562],3,1183,112,520.6666666666666,153566.45295897886,39.79836199995102,0.17997637813811704,142.80064869123254,2.6390593305895234,0.3203684371705744,190.2826764963293,1.1833634167607516,0.2571223939950748,0.028386478092952146,0.19595284665727214
10,0,35,10,Median,40,[   0  257  379 1562],3,1183,122,520.6666666666666,161639.15991918644,39.56048039129905,0.17959303113331923,146.4705201056199,2.743100555518297,0.3227606133662516,200.77512538927633,1.1843982972598681,0.26363344481919915,0.031118383113224,0.202057596273067
