,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 195.5)","(196.3, 380.3)","(381.1, 453.1)","(454.7, 620.3)","(621.1, 715.5)","(716.3, 761.9)","(762.7, 873.1)","(873.9, 938.7)"
"Time length, sec",78.39999999999999,106.4,184.0,72.0,165.59999999999997,94.39999999999998,45.60000000000002,110.39999999999998,64.80000000000007
Number of epochs,91,115,204,80,192,111,52,126,75
